assignment_id,task_id,artist_id,assigned_hours,assignment_date
TA10394,T6210,A075,15.57,2025-08-12
TA10395,T6211,A131,96.81,2025-08-14
TA10396,T6211,A122,44.19,2025-08-14
TA10397,T6212,A183,3.78,2025-08-15
TA10398,T6212,A150,67.22,2025-08-15
TA10399,T6212,A198,46.0,2025-08-15
TA10400,T6212,A157,7.99,2025-08-15
TA10401,T6213,A216,28.36,2025-08-13
TA10402,T6213,A204,87.64,2025-08-13
TA10403,T6214,A265,50.92,2025-08-15
TA10404,T6214,A294,31.44,2025-08-15
TA10405,T6214,A247,46.41,2025-08-15
TA10406,T6214,A237,20.23,2025-08-15
TA10407,T6215,A074,43.0,2025-08-05
TA10408,T6216,A173,52.0,2025-08-01
TA10409,T6217,A206,36.0,2025-07-28
TA10410,T6218,A276,36.0,2025-08-01
TA10411,T6219,A089,7.0,2025-08-06
TA10412,T6220,A204,14.0,2025-08-06
TA10413,T6221,A236,10.0,2025-08-07
TA10414,T6222,A098,28.64,2025-07-16
TA10415,T6222,A062,21.36,2025-07-16
TA10416,T6223,A134,7.84,2025-07-14
TA10417,T6223,A132,40.16,2025-07-14
TA10418,T6224,A202,23.0,2025-08-05
TA10419,T6225,A268,20.0,2025-07-26
TA10420,T6226,A217,10.0,2025-08-17
TA10421,T6227,A233,17.0,2025-08-12
TA10422,T6228,A011,79.01,2025-07-28
TA10423,T6228,A009,96.99,2025-07-28
TA10424,T6229,A059,60.0,2025-07-26
TA10425,T6230,A062,100.18,2025-07-28
TA10426,T6230,A113,1.82,2025-07-28
TA10427,T6231,A136,88.95,2025-07-24
TA10428,T6231,A127,22.62,2025-07-24
TA10429,T6231,A129,27.43,2025-07-24
TA10430,T6232,A153,36.51,2025-07-25
TA10431,T6232,A195,26.55,2025-07-25
TA10432,T6232,A142,77.89,2025-07-25
TA10433,T6232,A186,53.05,2025-07-25
TA10434,T6233,A218,161.4,2025-07-24
TA10435,T6233,A219,19.6,2025-07-24
TA10436,T6234,A251,96.61,2025-07-22
TA10437,T6234,A260,69.31,2025-07-22
TA10438,T6234,A238,33.09,2025-07-22
TA10439,T6235,A009,27.4,2025-07-10
TA10440,T6235,A017,10.62,2025-07-10
TA10441,T6235,A001,36.47,2025-07-10
TA10442,T6235,A004,87.5,2025-07-10
TA10443,T6236,A055,46.61,2025-07-19
TA10444,T6236,A052,24.39,2025-07-19
TA10445,T6237,A099,43.77,2025-07-18
TA10446,T6237,A108,46.23,2025-07-18
TA10447,T6238,A136,65.19,2025-07-21
TA10448,T6238,A128,27.03,2025-07-21
TA10449,T6238,A132,22.06,2025-07-21
TA10450,T6238,A127,6.72,2025-07-21
TA10451,T6239,A195,33.76,2025-07-15
TA10452,T6239,A189,34.24,2025-07-15
TA10453,T6240,A216,64.08,2025-07-16
TA10454,T6240,A202,10.83,2025-07-16
TA10455,T6240,A219,101.65,2025-07-16
TA10456,T6240,A214,21.44,2025-07-16
TA10457,T6241,A233,100.97,2025-07-26
TA10458,T6241,A274,21.74,2025-07-26
TA10459,T6241,A285,4.29,2025-07-26
TA10460,T6242,A085,28.71,2025-08-25
TA10461,T6242,A064,11.29,2025-08-25
TA10462,T6243,A159,53.0,2025-08-15
TA10463,T6244,A219,44.0,2025-08-11
TA10464,T6245,A235,29.0,2025-08-21
TA10465,T6246,A032,7.28,2025-08-03
TA10466,T6246,A004,58.86,2025-08-03
TA10467,T6246,A015,93.86,2025-08-03
TA10468,T6247,A059,161.32,2025-08-15
TA10469,T6247,A041,5.68,2025-08-15
TA10470,T6248,A102,43.35,2025-08-04
TA10471,T6248,A099,75.05,2025-08-04
TA10472,T6248,A100,59.59,2025-08-04
TA10473,T6249,A131,29.75,2025-08-11
TA10474,T6249,A124,16.72,2025-08-11
TA10475,T6249,A138,88.53,2025-08-11
TA10476,T6250,A142,80.76,2025-08-04
TA10477,T6250,A188,25.24,2025-08-04
TA10478,T6251,A207,141.72,2025-08-02
TA10479,T6251,A216,34.92,2025-08-02
TA10480,T6251,A213,5.36,2025-08-02
TA10481,T6252,A287,15.79,2025-08-01
TA10482,T6252,A260,33.75,2025-08-01
TA10483,T6252,A277,141.46,2025-08-01
TA10484,T6253,A072,40.0,2025-08-18
TA10485,T6254,A134,23.03,2025-08-11
TA10486,T6254,A140,27.97,2025-08-11
TA10487,T6255,A214,46.0,2025-08-16
TA10488,T6256,A278,24.0,2025-08-12
TA10489,T6257,A090,47.0,2025-08-19
TA10490,T6258,A213,36.0,2025-08-17
TA10491,T6259,A256,51.0,2025-08-08
TA10492,T6260,A066,54.0,2025-07-26
TA10493,T6261,A144,34.0,2025-08-01
TA10494,T6262,A218,43.0,2025-07-30
TA10495,T6263,A294,52.0,2025-07-30
TA10496,T6264,A004,41.06,2025-08-04
TA10497,T6264,A014,40.94,2025-08-04
TA10498,T6265,A057,9.56,2025-08-09
TA10499,T6265,A059,171.44,2025-08-09
TA10500,T6266,A078,67.0,2025-08-07
TA10501,T6267,A139,29.39,2025-08-09
TA10502,T6267,A123,42.61,2025-08-09
TA10503,T6268,A153,10.75,2025-08-07
TA10504,T6268,A141,80.67,2025-08-07
TA10505,T6268,A199,82.28,2025-08-07
TA10506,T6268,A188,14.3,2025-08-07
TA10507,T6269,A203,41.77,2025-08-05
TA10508,T6269,A220,28.23,2025-08-05
TA10509,T6270,A260,97.25,2025-08-03
TA10510,T6270,A265,54.75,2025-08-03
TA10511,T6271,A116,26.0,2025-08-15
TA10512,T6272,A122,25.0,2025-08-13
TA10513,T6273,A204,35.0,2025-08-14
TA10514,T6274,A280,56.0,2025-08-15
TA10515,T6275,A031,100.64,2025-08-19
TA10516,T6275,A039,22.36,2025-08-19
TA10517,T6276,A049,52.32,2025-08-15
TA10518,T6276,A056,108.75,2025-08-15
TA10519,T6276,A054,3.94,2025-08-15
TA10520,T6277,A120,61.24,2025-08-19
TA10521,T6277,A077,103.76,2025-08-19
TA10522,T6278,A135,2.4,2025-08-11
TA10523,T6278,A140,74.63,2025-08-11
TA10524,T6278,A128,6.24,2025-08-11
TA10525,T6278,A138,26.73,2025-08-11
TA10526,T6279,A142,28.83,2025-08-17
TA10527,T6279,A193,93.1,2025-08-17
TA10528,T6279,A158,20.34,2025-08-17
TA10529,T6279,A165,41.74,2025-08-17
TA10530,T6280,A207,58.31,2025-08-19
TA10531,T6280,A202,82.32,2025-08-19
TA10532,T6280,A220,18.83,2025-08-19
TA10533,T6280,A210,14.54,2025-08-19
TA10534,T6281,A292,82.14,2025-08-20
TA10535,T6281,A287,0.86,2025-08-20
TA10536,T6282,A118,33.0,2025-08-12
TA10537,T6283,A144,25.0,2025-08-17
TA10538,T6284,A203,3.0,2025-08-14
TA10539,T6284,A210,37.0,2025-08-14
TA10540,T6285,A229,4.06,2025-08-15
TA10541,T6285,A231,46.94,2025-08-15
TA10542,T6286,A032,81.14,2025-08-01
TA10543,T6286,A004,53.2,2025-08-01
TA10544,T6286,A003,7.66,2025-08-01
TA10545,T6287,A044,26.65,2025-08-02
TA10546,T6287,A047,94.24,2025-08-02
TA10547,T6287,A051,11.24,2025-08-02
TA10548,T6287,A060,41.87,2025-08-02
TA10549,T6288,A105,52.96,2025-08-04
TA10550,T6288,A099,24.43,2025-08-04
TA10551,T6288,A120,10.42,2025-08-04
TA10552,T6288,A091,65.19,2025-08-04
TA10553,T6289,A139,53.4,2025-08-01
TA10554,T6289,A138,9.96,2025-08-01
TA10555,T6289,A137,67.23,2025-08-01
TA10556,T6289,A131,23.42,2025-08-01
TA10557,T6290,A187,17.95,2025-08-07
TA10558,T6290,A162,44.89,2025-08-07
TA10559,T6290,A166,61.16,2025-08-07
TA10560,T6291,A207,26.7,2025-08-05
TA10561,T6291,A211,68.94,2025-08-05
TA10562,T6291,A219,11.36,2025-08-05
TA10563,T6292,A275,3.29,2025-08-15
TA10564,T6292,A226,57.71,2025-08-15
TA10565,T6293,A216,8.0,2025-08-03
TA10566,T6294,A235,9.0,2025-07-31
TA10567,T6295,A009,19.36,2025-07-27
TA10568,T6295,A023,76.29,2025-07-27
TA10569,T6295,A011,10.62,2025-07-27
TA10570,T6295,A029,39.72,2025-07-27
TA10571,T6296,A042,16.57,2025-07-28
TA10572,T6296,A051,5.97,2025-07-28
TA10573,T6296,A046,85.23,2025-07-28
TA10574,T6296,A049,17.23,2025-07-28
TA10575,T6297,A093,49.55,2025-07-28
TA10576,T6297,A094,11.45,2025-07-28
TA10577,T6298,A121,71.6,2025-07-26
TA10578,T6298,A129,23.73,2025-07-26
TA10579,T6298,A136,21.67,2025-07-26
TA10580,T6299,A186,78.0,2025-07-27
TA10581,T6300,A203,101.34,2025-07-25
TA10582,T6300,A215,9.16,2025-07-25
TA10583,T6300,A216,22.5,2025-07-25
TA10584,T6301,A278,36.19,2025-07-25
TA10585,T6301,A222,0.13,2025-07-25
TA10586,T6301,A245,20.03,2025-07-25
TA10587,T6301,A271,81.65,2025-07-25
TA10588,T6302,A211,5.0,2025-07-23
TA10589,T6303,A231,11.0,2025-08-02
TA10590,T6304,A081,56.0,2025-08-08
TA10591,T6305,A150,41.32,2025-07-28
TA10592,T6305,A190,10.68,2025-07-28
TA10593,T6306,A203,38.0,2025-08-11
TA10594,T6307,A250,26.23,2025-08-11
TA10595,T6307,A234,20.77,2025-08-11
TA10596,T6308,A087,47.88,2025-07-23
TA10597,T6308,A117,4.12,2025-07-23
TA10598,T6309,A151,46.0,2025-07-22
TA10599,T6310,A218,46.42,2025-07-21
TA10600,T6310,A208,6.58,2025-07-21
TA10601,T6311,A277,29.0,2025-07-21
TA10602,T6312,A027,0.92,2025-08-02
TA10603,T6312,A037,10.44,2025-08-02
TA10604,T6312,A032,42.51,2025-08-02
TA10605,T6312,A022,62.13,2025-08-02
TA10606,T6313,A059,80.38,2025-07-31
TA10607,T6313,A057,76.62,2025-07-31
TA10608,T6314,A069,26.41,2025-08-06
TA10609,T6314,A114,24.2,2025-08-06
TA10610,T6314,A065,98.38,2025-08-06
TA10611,T6315,A136,6.52,2025-08-05
TA10612,T6315,A129,78.5,2025-08-05
TA10613,T6315,A130,19.96,2025-08-05
TA10614,T6315,A122,31.02,2025-08-05
TA10615,T6316,A143,61.01,2025-08-10
TA10616,T6316,A172,12.99,2025-08-10
TA10617,T6317,A206,64.81,2025-08-03
TA10618,T6317,A201,41.19,2025-08-03
TA10619,T6318,A291,2.65,2025-08-12
TA10620,T6318,A269,57.35,2025-08-12
TA10621,T6319,A086,34.0,2025-08-08
TA10622,T6320,A201,12.97,2025-08-06
TA10623,T6320,A204,27.03,2025-08-06
TA10624,T6321,A286,22.0,2025-08-03
TA10625,T6322,A070,24.0,2025-08-02
TA10626,T6323,A212,21.0,2025-07-31
TA10627,T6324,A287,32.0,2025-08-04
TA10628,T6325,A202,13.0,2025-07-26
TA10629,T6326,A253,10.0,2025-07-26
TA10630,T6327,A211,18.0,2025-08-12
TA10631,T6328,A285,12.0,2025-08-12
TA10632,T6329,A012,44.75,2025-07-24
TA10633,T6329,A035,84.6,2025-07-24
TA10634,T6329,A026,9.65,2025-07-24
TA10635,T6330,A057,74.0,2025-07-27
TA10636,T6331,A111,112.25,2025-08-05
TA10637,T6331,A103,19.9,2025-08-05
TA10638,T6331,A088,16.85,2025-08-05
TA10639,T6332,A126,76.13,2025-07-24
TA10640,T6332,A132,20.87,2025-07-24
TA10641,T6333,A144,45.02,2025-07-19
TA10642,T6333,A179,18.22,2025-07-19
TA10643,T6333,A193,87.76,2025-07-19
TA10644,T6334,A211,33.34,2025-08-05
TA10645,T6334,A214,21.95,2025-08-05
TA10646,T6334,A204,0.53,2025-08-05
TA10647,T6334,A217,101.18,2025-08-05
TA10648,T6335,A276,141.52,2025-08-15
TA10649,T6335,A274,16.48,2025-08-15
TA10650,T6336,A071,5.77,2025-07-22
TA10651,T6336,A114,40.23,2025-07-22
TA10652,T6337,A129,37.0,2025-07-22
TA10653,T6338,A209,46.0,2025-07-27
TA10654,T6339,A281,46.0,2025-07-22
TA10655,T6340,A106,10.0,2025-07-17
TA10656,T6341,A209,5.0,2025-07-17
TA10657,T6342,A261,17.0,2025-07-14
TA10658,T6343,A062,38.25,2025-08-11
TA10659,T6343,A101,10.75,2025-08-11
TA10660,T6344,A209,57.0,2025-07-29
TA10661,T6345,A256,57.0,2025-08-02
TA10662,T6346,A019,3.37,2025-07-29
TA10663,T6346,A039,140.13,2025-07-29
TA10664,T6346,A009,33.49,2025-07-29
TA10665,T6347,A057,73.54,2025-08-04
TA10666,T6347,A047,52.46,2025-08-04
TA10667,T6348,A090,75.65,2025-08-05
TA10668,T6348,A111,110.35,2025-08-05
TA10669,T6349,A123,69.67,2025-08-02
TA10670,T6349,A127,76.79,2025-08-02
TA10671,T6349,A130,15.04,2025-08-02
TA10672,T6349,A129,20.5,2025-08-02
TA10673,T6350,A162,134.59,2025-08-08
TA10674,T6350,A144,24.41,2025-08-08
TA10675,T6351,A201,83.0,2025-07-30
TA10676,T6352,A229,41.47,2025-08-08
TA10677,T6352,A255,78.43,2025-08-08
TA10678,T6352,A235,3.94,2025-08-08
TA10679,T6352,A298,15.16,2025-08-08
TA10680,T6353,A110,18.45,2025-08-14
TA10681,T6353,A120,27.55,2025-08-14
TA10682,T6354,A211,28.0,2025-08-10
TA10683,T6355,A266,44.0,2025-08-13
TA10684,T6356,A092,45.0,2025-07-20
TA10685,T6357,A215,53.0,2025-07-24
TA10686,T6358,A285,56.19,2025-07-22
TA10687,T6358,A281,0.81,2025-07-22
TA10688,T6359,A019,7.93,2025-08-18
TA10689,T6359,A009,54.47,2025-08-18
TA10690,T6359,A005,21.79,2025-08-18
TA10691,T6359,A014,108.81,2025-08-18
TA10692,T6360,A047,52.44,2025-08-19
TA10693,T6360,A058,64.46,2025-08-19
TA10694,T6360,A041,45.1,2025-08-19
TA10695,T6361,A098,37.44,2025-08-11
TA10696,T6361,A092,30.35,2025-08-11
TA10697,T6361,A065,28.24,2025-08-11
TA10698,T6361,A081,14.98,2025-08-11
TA10699,T6362,A137,58.15,2025-08-17
TA10700,T6362,A130,59.85,2025-08-17
TA10701,T6363,A171,84.0,2025-08-17
TA10702,T6364,A215,93.0,2025-08-13
TA10703,T6365,A286,55.44,2025-08-06
TA10704,T6365,A271,14.24,2025-08-06
TA10705,T6365,A291,91.32,2025-08-06
TA10706,T6366,A083,53.0,2025-08-06
TA10707,T6367,A174,38.0,2025-08-11
TA10708,T6368,A220,31.0,2025-08-05
TA10709,T6369,A253,0.8,2025-07-23
TA10710,T6369,A286,40.2,2025-07-23
TA10711,T6370,A117,19.0,2025-08-16
TA10712,T6371,A208,16.0,2025-08-10
TA10713,T6372,A285,16.0,2025-08-08
TA10714,T6373,A099,28.67,2025-08-10
TA10715,T6373,A119,12.33,2025-08-10
TA10716,T6374,A157,33.0,2025-08-11
TA10717,T6375,A204,41.93,2025-08-09
TA10718,T6375,A215,1.07,2025-08-09
TA10719,T6376,A232,38.0,2025-08-11
TA10720,T6377,A216,6.0,2025-07-27
TA10721,T6378,A234,9.0,2025-08-02
TA10722,T6379,A017,62.05,2025-08-09
TA10723,T6379,A023,16.98,2025-08-09
TA10724,T6379,A001,49.97,2025-08-09
TA10725,T6380,A047,77.85,2025-08-04
TA10726,T6380,A056,22.09,2025-08-04
TA10727,T6380,A049,8.06,2025-08-04
TA10728,T6381,A067,61.55,2025-08-01
TA10729,T6381,A119,69.51,2025-08-01
TA10730,T6381,A109,25.94,2025-08-01
TA10731,T6382,A126,68.53,2025-08-07
TA10732,T6382,A123,51.47,2025-08-07
TA10733,T6383,A158,16.92,2025-08-05
TA10734,T6383,A165,4.97,2025-08-05
TA10735,T6383,A186,92.18,2025-08-05
TA10736,T6383,A144,38.92,2025-08-05
TA10737,T6384,A204,68.0,2025-08-01
TA10738,T6385,A280,0.94,2025-08-10
TA10739,T6385,A240,71.06,2025-08-10
TA10740,T6386,A107,10.0,2025-08-05
TA10741,T6387,A207,10.0,2025-08-05
TA10742,T6388,A299,18.0,2025-07-30
TA10743,T6389,A089,29.0,2025-07-18
TA10744,T6390,A154,26.0,2025-07-15
TA10745,T6391,A215,31.0,2025-08-03
TA10746,T6392,A245,0.01,2025-07-15
TA10747,T6392,A294,47.99,2025-07-15
TA10748,T6393,A004,15.89,2025-08-13
TA10749,T6393,A001,129.71,2025-08-13
TA10750,T6393,A020,1.43,2025-08-13
TA10751,T6393,A028,23.97,2025-08-13
TA10752,T6394,A045,20.84,2025-08-02
TA10753,T6394,A054,3.7,2025-08-02
TA10754,T6394,A056,26.4,2025-08-02
TA10755,T6394,A042,98.05,2025-08-02
TA10756,T6395,A089,5.16,2025-07-30
TA10757,T6395,A107,3.79,2025-07-30
TA10758,T6395,A084,148.05,2025-07-30
TA10759,T6396,A134,32.74,2025-08-05
TA10760,T6396,A135,62.37,2025-08-05
TA10761,T6396,A124,46.9,2025-08-05
TA10762,T6397,A198,116.26,2025-08-16
TA10763,T6397,A141,13.13,2025-08-16
TA10764,T6397,A186,7.61,2025-08-16
TA10765,T6398,A219,63.0,2025-08-05
TA10766,T6399,A281,4.66,2025-08-16
TA10767,T6399,A224,57.33,2025-08-16
TA10768,T6399,A228,94.01,2025-08-16
TA10769,T6400,A209,15.0,2025-07-15
TA10770,T6401,A289,6.0,2025-07-17
TA10771,T6402,A077,33.0,2025-07-24
TA10772,T6403,A124,26.0,2025-07-29
TA10773,T6404,A215,44.0,2025-07-21
TA10774,T6405,A245,27.0,2025-07-27
TA10775,T6406,A112,2.67,2025-07-25
TA10776,T6406,A103,45.33,2025-07-25
TA10777,T6407,A135,43.0,2025-08-04
TA10778,T6408,A209,41.0,2025-07-26
TA10779,T6409,A297,24.48,2025-08-09
TA10780,T6409,A266,20.52,2025-08-09
TA10781,T6410,A001,124.25,2025-07-30
TA10782,T6410,A027,53.75,2025-07-30
TA10783,T6411,A049,19.69,2025-08-03
TA10784,T6411,A055,58.86,2025-08-03
TA10785,T6411,A058,92.92,2025-08-03
TA10786,T6411,A044,4.53,2025-08-03
TA10787,T6412,A102,40.61,2025-08-08
TA10788,T6412,A100,82.62,2025-08-08
TA10789,T6412,A118,39.78,2025-08-08
TA10790,T6413,A129,8.55,2025-07-29
TA10791,T6413,A121,50.24,2025-07-29
TA10792,T6413,A136,84.01,2025-07-29
TA10793,T6413,A123,38.2,2025-07-29
TA10794,T6414,A198,39.56,2025-07-31
TA10795,T6414,A166,28.4,2025-07-31
TA10796,T6414,A177,32.41,2025-07-31
TA10797,T6414,A186,17.63,2025-07-31
TA10798,T6415,A220,18.43,2025-08-07
TA10799,T6415,A203,51.57,2025-08-07
TA10800,T6416,A283,47.77,2025-07-29
TA10801,T6416,A234,86.67,2025-07-29
TA10802,T6416,A297,9.56,2025-07-29
TA10803,T6417,A013,2.57,2025-11-26
TA10804,T6417,A034,12.31,2025-11-26
TA10805,T6417,A017,62.7,2025-11-26
TA10806,T6417,A018,94.42,2025-11-26
TA10807,T6418,A047,21.14,2025-11-24
TA10808,T6418,A055,32.11,2025-11-24
TA10809,T6418,A050,51.27,2025-11-24
TA10810,T6418,A059,10.48,2025-11-24
TA10811,T6419,A115,56.71,2025-11-24
TA10812,T6419,A085,65.29,2025-11-24
TA10813,T6420,A137,21.52,2025-11-24
TA10814,T6420,A121,27.75,2025-11-24
TA10815,T6420,A129,13.84,2025-11-24
TA10816,T6420,A122,96.88,2025-11-24
TA10817,T6421,A165,78.0,2025-11-25
TA10818,T6422,A220,127.57,2025-11-26
TA10819,T6422,A209,36.89,2025-11-26
TA10820,T6422,A205,14.54,2025-11-26
TA10821,T6423,A241,72.71,2025-11-26
TA10822,T6423,A266,33.18,2025-11-26
TA10823,T6423,A235,18.62,2025-11-26
TA10824,T6423,A230,10.48,2025-11-26
TA10825,T6424,A085,10.0,2025-11-15
TA10826,T6425,A218,8.0,2025-11-17
TA10827,T6426,A260,9.0,2025-11-15
TA10828,T6427,A202,7.0,2025-11-26
TA10829,T6428,A233,10.0,2025-11-27
TA10830,T6429,A078,11.0,2025-11-29
TA10831,T6430,A220,7.0,2025-11-27
TA10832,T6431,A245,19.0,2025-11-27
TA10833,T6432,A084,39.0,2025-11-19
TA10834,T6433,A133,38.0,2025-11-19
TA10835,T6434,A204,33.0,2025-11-22
TA10836,T6435,A297,54.0,2025-11-20
TA10837,T6436,A082,50.0,2025-11-26
TA10838,T6437,A132,13.25,2025-11-26
TA10839,T6437,A128,34.75,2025-11-26
TA10840,T6438,A216,2.04,2025-11-27
TA10841,T6438,A219,46.96,2025-11-27
TA10842,T6439,A266,2.98,2025-11-27
TA10843,T6439,A290,48.02,2025-11-27
TA10844,T6440,A080,44.0,2025-11-15
TA10845,T6441,A130,38.0,2025-11-13
TA10846,T6442,A206,23.0,2025-11-18
TA10847,T6443,A259,33.0,2025-11-14
TA10848,T6444,A034,82.0,2025-11-25
TA10849,T6445,A055,33.58,2025-11-23
TA10850,T6445,A041,61.42,2025-11-23
TA10851,T6446,A075,74.0,2025-11-20
TA10852,T6447,A122,27.43,2025-11-22
TA10853,T6447,A123,73.57,2025-11-22
TA10854,T6448,A157,43.41,2025-11-25
TA10855,T6448,A180,4.57,2025-11-25
TA10856,T6448,A176,73.13,2025-11-25
TA10857,T6448,A178,4.89,2025-11-25
TA10858,T6449,A208,64.0,2025-11-19
TA10859,T6450,A246,50.9,2025-11-18
TA10860,T6450,A300,19.1,2025-11-18
TA10861,T6451,A085,6.0,2025-11-14
TA10862,T6452,A215,13.0,2025-11-17
TA10863,T6453,A261,9.0,2025-11-17
TA10864,T6454,A080,9.0,2025-11-19
TA10865,T6455,A220,13.0,2025-11-25
TA10866,T6456,A249,13.0,2025-11-20
TA10867,T6457,A082,14.0,2025-11-27
TA10868,T6458,A218,14.0,2025-11-26
TA10869,T6459,A233,18.0,2025-11-25
TA10870,T6460,A208,13.0,2025-11-26
TA10871,T6461,A276,15.0,2025-11-27
TA10872,T6462,A094,9.0,2025-11-15
TA10873,T6463,A210,18.0,2025-11-12
TA10874,T6464,A273,10.0,2025-11-16
TA10875,T6465,A117,22.0,2025-11-23
TA10876,T6466,A185,36.0,2025-11-23
TA10877,T6467,A209,35.0,2025-11-21
TA10878,T6468,A267,40.0,2025-11-23
TA10879,T6469,A077,28.0,2025-11-22
TA10880,T6470,A171,31.0,2025-11-24
TA10881,T6471,A209,41.89,2025-11-24
TA10882,T6471,A204,3.11,2025-11-24
TA10883,T6472,A231,34.0,2025-11-26
TA10884,T6473,A211,17.0,2025-11-21
TA10885,T6474,A242,19.0,2025-11-22
TA10886,T6475,A086,34.0,2025-11-02
TA10887,T6476,A130,26.15,2025-11-02
TA10888,T6476,A136,30.85,2025-11-02
TA10889,T6477,A216,58.0,2025-10-29
TA10890,T6478,A251,44.0,2025-10-09
TA10891,T6479,A084,12.0,2025-10-21
TA10892,T6480,A211,8.0,2025-10-18
TA10893,T6481,A229,10.0,2025-10-25
TA10894,T6482,A013,33.69,2025-10-29
TA10895,T6482,A033,30.31,2025-10-29
TA10896,T6483,A050,64.32,2025-10-23
TA10897,T6483,A054,38.61,2025-10-23
TA10898,T6483,A052,4.07,2025-10-23
TA10899,T6484,A092,100.95,2025-11-17
TA10900,T6484,A075,8.05,2025-11-17
TA10901,T6485,A133,3.37,2025-11-04
TA10902,T6485,A125,15.6,2025-11-04
TA10903,T6485,A122,29.1,2025-11-04
TA10904,T6485,A137,64.94,2025-11-04
TA10905,T6486,A148,185.52,2025-10-23
TA10906,T6486,A173,5.48,2025-10-23
TA10907,T6487,A202,6.28,2025-11-18
TA10908,T6487,A218,15.26,2025-11-18
TA10909,T6487,A205,99.0,2025-11-18
TA10910,T6487,A207,12.45,2025-11-18
TA10911,T6488,A278,15.19,2025-11-08
TA10912,T6488,A255,78.81,2025-11-08
TA10913,T6489,A003,6.56,2025-10-13
TA10914,T6489,A020,98.17,2025-10-13
TA10915,T6489,A032,60.28,2025-10-13
TA10916,T6490,A046,73.0,2025-10-14
TA10917,T6491,A105,50.81,2025-10-13
TA10918,T6491,A118,34.19,2025-10-13
TA10919,T6492,A135,89.0,2025-10-12
TA10920,T6493,A200,34.9,2025-10-13
TA10921,T6493,A182,5.27,2025-10-13
TA10922,T6493,A194,62.85,2025-10-13
TA10923,T6493,A191,3.98,2025-10-13
TA10924,T6494,A218,25.59,2025-10-12
TA10925,T6494,A214,55.04,2025-10-12
TA10926,T6494,A205,30.37,2025-10-12
TA10927,T6495,A248,69.19,2025-10-12
TA10928,T6495,A286,11.81,2025-10-12
TA10929,T6496,A069,19.0,2025-10-28
TA10930,T6497,A219,13.0,2025-10-31
TA10931,T6498,A236,7.0,2025-10-30
TA10932,T6499,A119,20.02,2025-11-03
TA10933,T6499,A103,28.98,2025-11-03
TA10934,T6500,A153,5.75,2025-11-07
TA10935,T6500,A168,50.25,2025-11-07
TA10936,T6501,A215,27.0,2025-11-14
TA10937,T6502,A245,26.0,2025-11-21
TA10938,T6503,A067,39.0,2025-11-15
TA10939,T6504,A202,24.0,2025-11-14
TA10940,T6505,A275,58.0,2025-11-15
TA10941,T6506,A104,40.04,2025-10-31
TA10942,T6506,A084,4.96,2025-10-31
TA10943,T6507,A129,40.07,2025-10-31
TA10944,T6507,A135,6.93,2025-10-31
TA10945,T6508,A210,48.0,2025-11-01
TA10946,T6509,A255,45.0,2025-11-02
TA10947,T6510,A036,120.08,2025-10-16
TA10948,T6510,A015,75.92,2025-10-16
TA10949,T6511,A050,4.97,2025-10-15
TA10950,T6511,A058,74.03,2025-10-15
TA10951,T6512,A116,32.19,2025-10-12
TA10952,T6512,A069,2.4,2025-10-12
TA10953,T6512,A111,80.31,2025-10-12
TA10954,T6512,A118,12.1,2025-10-12
TA10955,T6513,A130,140.49,2025-10-18
TA10956,T6513,A132,13.84,2025-10-18
TA10957,T6513,A129,20.67,2025-10-18
TA10958,T6514,A144,55.71,2025-10-11
TA10959,T6514,A191,4.29,2025-10-11
TA10960,T6515,A220,12.8,2025-10-07
TA10961,T6515,A205,116.13,2025-10-07
TA10962,T6515,A216,65.06,2025-10-07
TA10963,T6516,A297,5.97,2025-10-08
TA10964,T6516,A275,81.03,2025-10-08
TA10965,T6517,A099,39.0,2025-10-13
TA10966,T6518,A125,54.0,2025-10-09
TA10967,T6519,A207,20.0,2025-10-10
TA10968,T6520,A273,21.39,2025-10-11
TA10969,T6520,A244,32.61,2025-10-11
TA10970,T6521,A113,18.0,2025-10-28
TA10971,T6522,A209,13.0,2025-10-30
TA10972,T6523,A253,6.0,2025-10-31
TA10973,T6524,A106,52.0,2025-10-31
TA10974,T6525,A134,37.0,2025-10-26
TA10975,T6526,A205,22.0,2025-10-31
TA10976,T6527,A222,21.0,2025-10-26
TA10977,T6528,A088,22.0,2025-10-31
TA10978,T6529,A121,24.99,2025-11-01
TA10979,T6529,A132,26.01,2025-11-01
TA10980,T6530,A217,17.3,2025-11-10
TA10981,T6530,A218,25.7,2025-11-10
TA10982,T6531,A265,35.15,2025-11-10
TA10983,T6531,A224,18.85,2025-11-10
TA10984,T6532,A075,16.0,2025-11-06
TA10985,T6533,A216,13.0,2025-11-10
TA10986,T6534,A299,8.0,2025-11-05
TA10987,T6535,A081,18.0,2025-11-02
TA10988,T6536,A215,17.0,2025-11-15
TA10989,T6537,A245,6.0,2025-11-10
TA10990,T6538,A065,14.0,2025-10-25
TA10991,T6539,A211,15.0,2025-11-13
TA10992,T6540,A256,12.0,2025-11-05
TA10993,T6541,A218,15.0,2025-11-25
TA10994,T6542,A236,19.0,2025-11-28
TA10995,T6543,A117,5.0,2025-11-09
TA10996,T6544,A216,6.0,2025-11-06
TA10997,T6545,A300,5.0,2025-11-07
TA10998,T6546,A206,8.0,2025-11-09
TA10999,T6547,A251,17.0,2025-10-24
TA11000,T6548,A091,7.0,2025-11-17
