delivery_id,project_id,sequence_id,shot_id,version,delivery_date,client_status,review_days,final_delivery
D2639,P003,SQ050,SH1473,V001,2025-12-14,Rejected,10,False
D2640,P003,SQ050,SH1473,V002,2025-12-24,Rejected,6,False
D2641,P003,SQ050,SH1473,V003,2025-12-30,Rejected,5,False
D2642,P003,SQ050,SH1473,V004,2026-01-04,Approved,8,True
D2643,P003,SQ050,SH1474,V001,2026-02-20,Approved,13,True
D2644,P003,SQ050,SH1475,V001,2026-01-29,Approved,2,True
D2645,P003,SQ050,SH1476,V001,2025-12-30,Approved,9,True
D2646,P003,SQ050,SH1477,V001,2026-01-24,Rejected,13,False
D2647,P003,SQ050,SH1477,V002,2026-02-06,Rejected,9,False
D2648,P003,SQ050,SH1477,V003,2026-02-15,Rejected,7,False
D2649,P003,SQ050,SH1477,V004,2026-02-22,Approved,10,True
D2650,P003,SQ050,SH1478,V001,2025-12-15,Rejected,11,False
D2651,P003,SQ050,SH1478,V002,2025-12-26,Approved,13,True
D2652,P003,SQ050,SH1479,V001,2026-01-24,Approved,13,True
D2653,P003,SQ050,SH1480,V001,2025-12-28,Rejected,10,False
D2654,P003,SQ050,SH1480,V002,2026-01-07,Approved,5,True
D2655,P003,SQ050,SH1481,V001,2026-02-08,Rejected,3,False
D2656,P003,SQ050,SH1481,V002,2026-02-11,Approved,6,True
D2657,P003,SQ050,SH1482,V001,2026-01-26,Rejected,12,False
D2658,P003,SQ050,SH1482,V002,2026-02-07,Rejected,6,False
D2659,P003,SQ050,SH1482,V003,2026-02-13,Rejected,6,False
D2660,P003,SQ050,SH1482,V004,2026-02-19,Approved,6,True
D2661,P003,SQ050,SH1483,V001,2026-01-14,Rejected,9,False
D2662,P003,SQ050,SH1483,V002,2026-01-23,Rejected,11,False
D2663,P003,SQ050,SH1483,V003,2026-02-03,Approved,4,True
D2664,P003,SQ050,SH1484,V001,2026-02-06,Rejected,6,False
D2665,P003,SQ050,SH1484,V002,2026-02-12,Rejected,8,False
D2666,P003,SQ050,SH1484,V003,2026-02-20,Approved,7,True
D2667,P003,SQ050,SH1485,V001,2026-01-09,Rejected,5,False
D2668,P003,SQ050,SH1485,V002,2026-01-14,Rejected,3,False
D2669,P003,SQ050,SH1485,V003,2026-01-17,Approved,6,True
D2670,P003,SQ050,SH1486,V001,2026-01-01,Rejected,7,False
D2671,P003,SQ050,SH1486,V002,2026-01-08,Approved,4,True
D2672,P003,SQ050,SH1487,V001,2026-02-08,Rejected,8,False
D2673,P003,SQ050,SH1487,V002,2026-02-16,Approved,11,True
D2674,P003,SQ050,SH1488,V001,2025-12-19,Approved,4,True
D2675,P003,SQ050,SH1489,V001,2026-02-11,Rejected,7,False
D2676,P003,SQ050,SH1489,V002,2026-02-18,Approved,11,True
D2677,P003,SQ050,SH1490,V001,2026-02-24,Approved,10,True
D2678,P003,SQ050,SH1491,V001,2026-02-09,Rejected,13,False
D2679,P003,SQ050,SH1491,V002,2026-02-22,Rejected,6,False
D2680,P003,SQ050,SH1491,V003,2026-02-28,Rejected,11,False
D2681,P003,SQ050,SH1491,V004,2026-03-11,Rejected,7,False
D2682,P003,SQ050,SH1491,V005,2026-03-18,Rejected,1,False
D2683,P003,SQ050,SH1491,V006,2026-03-19,Approved,13,True
D2684,P003,SQ050,SH1492,V001,2025-12-23,Rejected,6,False
D2685,P003,SQ050,SH1492,V002,2025-12-29,Rejected,10,False
D2686,P003,SQ050,SH1492,V003,2026-01-08,Approved,11,True
D2687,P003,SQ050,SH1493,V001,2025-12-13,Rejected,3,False
D2688,P003,SQ050,SH1493,V002,2025-12-16,Rejected,8,False
D2689,P003,SQ050,SH1493,V003,2025-12-24,Approved,8,True
D2690,P003,SQ050,SH1494,V001,2025-12-02,Approved,4,True
D2691,P003,SQ050,SH1495,V001,2026-02-15,Rejected,9,False
D2692,P003,SQ050,SH1495,V002,2026-02-24,Approved,12,True
D2693,P003,SQ050,SH1496,V001,2026-02-03,Rejected,7,False
D2694,P003,SQ050,SH1496,V002,2026-02-10,Approved,7,True
D2695,P003,SQ050,SH1497,V001,2026-02-25,Rejected,6,False
D2696,P003,SQ050,SH1497,V002,2026-03-03,Approved,14,True
D2697,P003,SQ050,SH1498,V001,2025-12-08,Rejected,10,False
D2698,P003,SQ050,SH1498,V002,2025-12-18,Approved,11,True
D2699,P003,SQ050,SH1499,V001,2026-02-03,Approved,8,True
D2700,P003,SQ050,SH1500,V001,2026-01-19,Rejected,9,False
D2701,P003,SQ050,SH1500,V002,2026-01-28,Rejected,2,False
D2702,P003,SQ050,SH1500,V003,2026-01-30,Rejected,14,False
D2703,P003,SQ050,SH1500,V004,2026-02-13,Approved,10,True
D2704,P003,SQ050,SH1501,V001,2026-01-19,Rejected,14,False
D2705,P003,SQ050,SH1501,V002,2026-02-02,Approved,9,True
D2706,P003,SQ050,SH1502,V001,2026-01-07,Rejected,10,False
D2707,P003,SQ050,SH1502,V002,2026-01-17,Approved,3,True
D2708,P003,SQ050,SH1503,V001,2026-01-28,Rejected,13,False
D2709,P003,SQ050,SH1503,V002,2026-02-10,Rejected,13,False
D2710,P003,SQ050,SH1503,V003,2026-02-23,Approved,1,True
D2711,P003,SQ050,SH1504,V001,2026-01-09,Approved,8,True
D2712,P003,SQ050,SH1505,V001,2026-02-23,Approved,4,True
D2713,P003,SQ050,SH1506,V001,2026-02-12,Rejected,5,False
D2714,P003,SQ050,SH1506,V002,2026-02-17,Approved,8,True
D2715,P003,SQ050,SH1507,V001,2025-12-30,Rejected,12,False
D2716,P003,SQ050,SH1507,V002,2026-01-11,Approved,5,True
D2717,P003,SQ050,SH1508,V001,2026-01-07,Rejected,2,False
D2718,P003,SQ050,SH1508,V002,2026-01-09,Approved,7,True
D2719,P003,SQ051,SH1509,V001,2026-01-12,Rejected,11,False
D2720,P003,SQ051,SH1509,V002,2026-01-23,Rejected,5,False
D2721,P003,SQ051,SH1509,V003,2026-01-28,Rejected,13,False
D2722,P003,SQ051,SH1509,V004,2026-02-10,Rejected,1,False
D2723,P003,SQ051,SH1509,V005,2026-02-11,Approved,4,True
D2724,P003,SQ051,SH1510,V001,2026-04-10,Rejected,3,False
D2725,P003,SQ051,SH1510,V002,2026-04-13,Approved,2,True
D2726,P003,SQ051,SH1511,V001,2026-01-03,Rejected,5,False
D2727,P003,SQ051,SH1511,V002,2026-01-08,Rejected,5,False
D2728,P003,SQ051,SH1511,V003,2026-01-13,Rejected,7,False
D2729,P003,SQ051,SH1511,V004,2026-01-20,Rejected,1,False
D2730,P003,SQ051,SH1511,V005,2026-01-21,Approved,12,True
D2731,P003,SQ051,SH1512,V001,2026-02-16,Rejected,5,False
D2732,P003,SQ051,SH1512,V002,2026-02-21,Rejected,3,False
D2733,P003,SQ051,SH1512,V003,2026-02-24,Rejected,6,False
D2734,P003,SQ051,SH1512,V004,2026-03-02,Approved,9,True
D2735,P003,SQ051,SH1513,V001,2026-01-14,Rejected,4,False
D2736,P003,SQ051,SH1513,V002,2026-01-18,Approved,13,True
D2737,P003,SQ051,SH1514,V001,2026-01-10,Rejected,5,False
D2738,P003,SQ051,SH1514,V002,2026-01-15,Approved,10,True
D2739,P003,SQ051,SH1515,V001,2026-02-03,Rejected,5,False
D2740,P003,SQ051,SH1515,V002,2026-02-08,Approved,10,True
D2741,P003,SQ051,SH1516,V001,2026-01-21,Rejected,5,False
D2742,P003,SQ051,SH1516,V002,2026-01-26,Rejected,5,False
D2743,P003,SQ051,SH1516,V003,2026-01-31,Rejected,10,False
D2744,P003,SQ051,SH1516,V004,2026-02-10,Approved,9,True
D2745,P003,SQ051,SH1517,V001,2026-01-18,Rejected,2,False
D2746,P003,SQ051,SH1517,V002,2026-01-20,Rejected,7,False
D2747,P003,SQ051,SH1517,V003,2026-01-27,Rejected,6,False
D2748,P003,SQ051,SH1517,V004,2026-02-02,Approved,1,True
D2749,P003,SQ051,SH1518,V001,2026-02-11,Rejected,11,False
D2750,P003,SQ051,SH1518,V002,2026-02-22,Rejected,10,False
D2751,P003,SQ051,SH1518,V003,2026-03-04,Approved,3,True
D2752,P003,SQ051,SH1519,V001,2026-03-02,Rejected,4,False
D2753,P003,SQ051,SH1519,V002,2026-03-06,Rejected,11,False
D2754,P003,SQ051,SH1519,V003,2026-03-17,Rejected,4,False
D2755,P003,SQ051,SH1519,V004,2026-03-21,Approved,14,True
D2756,P003,SQ051,SH1520,V001,2026-01-27,Rejected,13,False
D2757,P003,SQ051,SH1520,V002,2026-02-09,Approved,10,True
D2758,P003,SQ051,SH1521,V001,2026-01-14,Approved,1,True
D2759,P003,SQ051,SH1522,V001,2026-01-13,Approved,13,True
D2760,P003,SQ051,SH1523,V001,2025-11-06,Rejected,12,False
D2761,P003,SQ051,SH1523,V002,2025-11-18,Rejected,7,False
D2762,P003,SQ051,SH1523,V003,2025-11-25,Approved,14,True
D2763,P003,SQ051,SH1524,V001,2025-12-22,Rejected,6,False
D2764,P003,SQ051,SH1524,V002,2025-12-28,Rejected,1,False
D2765,P003,SQ051,SH1524,V003,2025-12-29,Rejected,10,False
D2766,P003,SQ051,SH1524,V004,2026-01-08,Approved,8,True
D2767,P003,SQ051,SH1525,V001,2026-02-04,Rejected,14,False
D2768,P003,SQ051,SH1525,V002,2026-02-18,Rejected,11,False
D2769,P003,SQ051,SH1525,V003,2026-03-01,Approved,5,True
D2770,P003,SQ051,SH1526,V001,2026-01-14,Approved,10,True
D2771,P003,SQ051,SH1527,V001,2026-03-30,Rejected,5,False
D2772,P003,SQ051,SH1527,V002,2026-04-04,Approved,5,True
D2773,P003,SQ051,SH1528,V001,2026-04-17,Approved,7,True
D2774,P003,SQ051,SH1529,V001,2025-12-04,Rejected,4,False
D2775,P003,SQ051,SH1529,V002,2025-12-08,Rejected,12,False
D2776,P003,SQ051,SH1529,V003,2025-12-20,Rejected,6,False
D2777,P003,SQ051,SH1529,V004,2025-12-26,Rejected,5,False
D2778,P003,SQ051,SH1529,V005,2025-12-31,Rejected,5,False
D2779,P003,SQ051,SH1529,V006,2026-01-05,Approved,1,True
D2780,P003,SQ051,SH1530,V001,2026-02-14,Rejected,1,False
D2781,P003,SQ051,SH1530,V002,2026-02-15,Rejected,10,False
D2782,P003,SQ051,SH1530,V003,2026-02-25,Rejected,8,False
D2783,P003,SQ051,SH1530,V004,2026-03-05,Approved,10,True
D2784,P003,SQ051,SH1531,V001,2025-12-26,Rejected,2,False
D2785,P003,SQ051,SH1531,V002,2025-12-28,Rejected,10,False
D2786,P003,SQ051,SH1531,V003,2026-01-07,Approved,4,True
D2787,P003,SQ051,SH1532,V001,2026-03-02,Rejected,9,False
D2788,P003,SQ051,SH1532,V002,2026-03-11,Rejected,5,False
D2789,P003,SQ051,SH1532,V003,2026-03-16,Rejected,11,False
D2790,P003,SQ051,SH1532,V004,2026-03-27,Rejected,4,False
D2791,P003,SQ051,SH1532,V005,2026-03-31,Rejected,6,False
D2792,P003,SQ051,SH1532,V006,2026-04-06,Approved,11,True
D2793,P003,SQ051,SH1533,V001,2026-03-29,Approved,12,True
D2794,P003,SQ051,SH1534,V001,2026-04-03,Approved,10,True
D2795,P003,SQ052,SH1535,V001,2025-09-12,Rejected,11,False
D2796,P003,SQ052,SH1535,V002,2025-09-23,Rejected,7,False
D2797,P003,SQ052,SH1535,V003,2025-09-30,Approved,5,True
D2798,P003,SQ052,SH1536,V001,2025-09-18,Rejected,7,False
D2799,P003,SQ052,SH1536,V002,2025-09-25,Approved,1,True
D2800,P003,SQ052,SH1537,V001,2025-08-24,Rejected,2,False
D2801,P003,SQ052,SH1537,V002,2025-08-26,Approved,5,True
D2802,P003,SQ052,SH1538,V001,2025-09-06,Rejected,8,False
D2803,P003,SQ052,SH1538,V002,2025-09-14,Rejected,8,False
D2804,P003,SQ052,SH1538,V003,2025-09-22,Approved,7,True
D2805,P003,SQ052,SH1539,V001,2025-08-27,Approved,11,True
D2806,P003,SQ052,SH1540,V001,2025-09-04,Rejected,14,False
D2807,P003,SQ052,SH1540,V002,2025-09-18,Approved,14,True
D2808,P003,SQ052,SH1541,V001,2025-09-05,Rejected,5,False
D2809,P003,SQ052,SH1541,V002,2025-09-10,Rejected,1,False
D2810,P003,SQ052,SH1541,V003,2025-09-11,Rejected,13,False
D2811,P003,SQ052,SH1541,V004,2025-09-24,Approved,3,True
D2812,P003,SQ052,SH1542,V001,2025-09-02,Approved,8,True
D2813,P003,SQ052,SH1543,V001,2025-09-11,Approved,8,True
D2814,P003,SQ052,SH1544,V001,2025-08-29,Rejected,2,False
D2815,P003,SQ052,SH1544,V002,2025-08-31,Approved,11,True
D2816,P003,SQ052,SH1545,V001,2025-08-18,Rejected,1,False
D2817,P003,SQ052,SH1545,V002,2025-08-19,Approved,2,True
D2818,P003,SQ052,SH1546,V001,2025-09-01,Rejected,2,False
D2819,P003,SQ052,SH1546,V002,2025-09-03,Rejected,8,False
D2820,P003,SQ052,SH1546,V003,2025-09-11,Approved,8,True
D2821,P003,SQ052,SH1547,V001,2025-09-15,Rejected,14,False
D2822,P003,SQ052,SH1547,V002,2025-09-29,Approved,6,True
D2823,P003,SQ052,SH1548,V001,2025-09-14,Rejected,4,False
D2824,P003,SQ052,SH1548,V002,2025-09-18,Rejected,14,False
D2825,P003,SQ052,SH1548,V003,2025-10-02,Approved,7,True
D2826,P003,SQ052,SH1549,V001,2025-08-28,Rejected,10,False
D2827,P003,SQ052,SH1549,V002,2025-09-07,Rejected,13,False
D2828,P003,SQ052,SH1549,V003,2025-09-20,Rejected,1,False
D2829,P003,SQ052,SH1549,V004,2025-09-21,Approved,10,True
D2830,P003,SQ052,SH1550,V001,2025-08-29,Approved,8,True
D2831,P003,SQ052,SH1551,V001,2025-08-19,Rejected,12,False
D2832,P003,SQ052,SH1551,V002,2025-08-31,Approved,10,True
D2833,P003,SQ052,SH1552,V001,2025-09-16,Rejected,6,False
D2834,P003,SQ052,SH1552,V002,2025-09-22,Rejected,5,False
D2835,P003,SQ052,SH1552,V003,2025-09-27,Rejected,11,False
D2836,P003,SQ052,SH1552,V004,2025-10-08,Rejected,2,False
D2837,P003,SQ052,SH1552,V005,2025-10-10,Rejected,4,False
D2838,P003,SQ052,SH1552,V006,2025-10-14,Approved,3,True
D2839,P003,SQ052,SH1553,V001,2025-09-07,Rejected,8,False
D2840,P003,SQ052,SH1553,V002,2025-09-15,Approved,4,True
D2841,P003,SQ052,SH1554,V001,2025-08-23,Rejected,13,False
D2842,P003,SQ052,SH1554,V002,2025-09-05,Approved,14,True
D2843,P003,SQ052,SH1555,V001,2025-08-11,Approved,3,True
D2844,P003,SQ052,SH1556,V001,2025-08-30,Approved,14,True
D2845,P003,SQ052,SH1557,V001,2025-08-31,Rejected,6,False
D2846,P003,SQ052,SH1557,V002,2025-09-06,Rejected,3,False
D2847,P003,SQ052,SH1557,V003,2025-09-09,Rejected,2,False
D2848,P003,SQ052,SH1557,V004,2025-09-11,Approved,4,True
D2849,P003,SQ052,SH1558,V001,2025-08-30,Approved,4,True
D2850,P003,SQ052,SH1559,V001,2025-09-16,Rejected,14,False
D2851,P003,SQ052,SH1559,V002,2025-09-30,Approved,11,True
D2852,P003,SQ052,SH1560,V001,2025-08-15,Approved,6,True
D2853,P003,SQ052,SH1561,V001,2025-09-09,Rejected,6,False
D2854,P003,SQ052,SH1561,V002,2025-09-15,Rejected,14,False
D2855,P003,SQ052,SH1561,V003,2025-09-29,Rejected,8,False
D2856,P003,SQ052,SH1561,V004,2025-10-07,Approved,12,True
D2857,P003,SQ052,SH1562,V001,2025-08-30,Approved,13,True
D2858,P003,SQ052,SH1563,V001,2025-08-06,Rejected,10,False
D2859,P003,SQ052,SH1563,V002,2025-08-16,Approved,3,True
D2860,P003,SQ052,SH1564,V001,2025-09-05,Rejected,4,False
D2861,P003,SQ052,SH1564,V002,2025-09-09,Approved,10,True
D2862,P003,SQ052,SH1565,V001,2025-08-24,Rejected,12,False
D2863,P003,SQ052,SH1565,V002,2025-09-05,Rejected,12,False
D2864,P003,SQ052,SH1565,V003,2025-09-17,Rejected,3,False
D2865,P003,SQ052,SH1565,V004,2025-09-20,Approved,14,True
D2866,P003,SQ052,SH1566,V001,2025-09-04,Approved,9,True
D2867,P003,SQ052,SH1567,V001,2025-09-07,Rejected,3,False
D2868,P003,SQ052,SH1567,V002,2025-09-10,Rejected,6,False
D2869,P003,SQ052,SH1567,V003,2025-09-16,Approved,4,True
D2870,P003,SQ052,SH1568,V001,2025-08-18,Rejected,3,False
D2871,P003,SQ052,SH1568,V002,2025-08-21,Rejected,9,False
D2872,P003,SQ052,SH1568,V003,2025-08-30,Rejected,2,False
D2873,P003,SQ052,SH1568,V004,2025-09-01,Approved,8,True
D2874,P003,SQ052,SH1569,V001,2025-08-10,Rejected,9,False
D2875,P003,SQ052,SH1569,V002,2025-08-19,Rejected,12,False
D2876,P003,SQ052,SH1569,V003,2025-08-31,Rejected,8,False
D2877,P003,SQ052,SH1569,V004,2025-09-08,Rejected,1,False
D2878,P003,SQ052,SH1569,V005,2025-09-09,Approved,6,True
D2879,P003,SQ052,SH1570,V001,2025-08-31,Rejected,3,False
D2880,P003,SQ052,SH1570,V002,2025-09-03,Rejected,14,False
D2881,P003,SQ052,SH1570,V003,2025-09-17,Approved,6,True
D2882,P003,SQ053,SH1571,V001,2025-09-03,Rejected,13,False
D2883,P003,SQ053,SH1571,V002,2025-09-16,Approved,10,True
D2884,P003,SQ053,SH1572,V001,2025-09-10,Approved,9,True
D2885,P003,SQ053,SH1573,V001,2025-09-04,Approved,8,True
D2886,P003,SQ053,SH1574,V001,2025-08-24,Rejected,3,False
D2887,P003,SQ053,SH1574,V002,2025-08-27,Rejected,1,False
D2888,P003,SQ053,SH1574,V003,2025-08-28,Rejected,13,False
D2889,P003,SQ053,SH1574,V004,2025-09-10,Approved,7,True
D2890,P003,SQ053,SH1575,V001,2025-09-06,Rejected,3,False
D2891,P003,SQ053,SH1575,V002,2025-09-09,Approved,6,True
D2892,P003,SQ053,SH1576,V001,2025-08-29,Rejected,7,False
D2893,P003,SQ053,SH1576,V002,2025-09-05,Rejected,11,False
D2894,P003,SQ053,SH1576,V003,2025-09-16,Rejected,12,False
D2895,P003,SQ053,SH1576,V004,2025-09-28,Approved,4,True
D2896,P003,SQ053,SH1577,V001,2025-09-06,Approved,14,True
D2897,P003,SQ053,SH1578,V001,2025-08-26,Approved,3,True
D2898,P003,SQ053,SH1579,V001,2025-09-08,Approved,1,True
D2899,P003,SQ053,SH1580,V001,2025-09-10,Approved,6,True
D2900,P003,SQ053,SH1581,V001,2025-08-28,Rejected,10,False
D2901,P003,SQ053,SH1581,V002,2025-09-07,Rejected,6,False
D2902,P003,SQ053,SH1581,V003,2025-09-13,Approved,4,True
D2903,P003,SQ053,SH1582,V001,2025-09-03,Rejected,2,False
D2904,P003,SQ053,SH1582,V002,2025-09-05,Approved,11,True
D2905,P003,SQ053,SH1583,V001,2025-08-28,Approved,11,True
D2906,P003,SQ053,SH1584,V001,2025-08-30,Rejected,11,False
D2907,P003,SQ053,SH1584,V002,2025-09-10,Rejected,5,False
D2908,P003,SQ053,SH1584,V003,2025-09-15,Approved,1,True
D2909,P003,SQ053,SH1585,V001,2025-09-04,Rejected,7,False
D2910,P003,SQ053,SH1585,V002,2025-09-11,Approved,14,True
D2911,P003,SQ053,SH1586,V001,2025-08-26,Approved,8,True
D2912,P003,SQ053,SH1587,V001,2025-09-04,Approved,13,True
D2913,P003,SQ054,SH1588,V001,2025-09-11,Rejected,13,False
D2914,P003,SQ054,SH1588,V002,2025-09-24,Approved,1,True
D2915,P003,SQ054,SH1589,V001,2025-08-30,Rejected,1,False
D2916,P003,SQ054,SH1589,V002,2025-08-31,Rejected,8,False
D2917,P003,SQ054,SH1589,V003,2025-09-08,Rejected,8,False
D2918,P003,SQ054,SH1589,V004,2025-09-16,Approved,13,True
D2919,P003,SQ054,SH1590,V001,2025-09-02,Approved,12,True
D2920,P003,SQ054,SH1591,V001,2025-08-11,Rejected,13,False
D2921,P003,SQ054,SH1591,V002,2025-08-24,Rejected,6,False
D2922,P003,SQ054,SH1591,V003,2025-08-30,Approved,14,True
D2923,P003,SQ054,SH1592,V001,2025-09-01,Rejected,7,False
D2924,P003,SQ054,SH1592,V002,2025-09-08,Approved,9,True
D2925,P003,SQ054,SH1593,V001,2025-08-26,Approved,4,True
D2926,P003,SQ054,SH1594,V001,2025-08-16,Approved,3,True
D2927,P003,SQ054,SH1595,V001,2025-09-21,Rejected,13,False
D2928,P003,SQ054,SH1595,V002,2025-10-04,Rejected,3,False
D2929,P003,SQ054,SH1595,V003,2025-10-07,Rejected,14,False
D2930,P003,SQ054,SH1595,V004,2025-10-21,Approved,14,True
D2931,P003,SQ054,SH1596,V001,2025-09-22,Approved,3,True
D2932,P003,SQ054,SH1597,V001,2025-08-16,Rejected,9,False
D2933,P003,SQ054,SH1597,V002,2025-08-25,Rejected,13,False
D2934,P003,SQ054,SH1597,V003,2025-09-07,Approved,5,True
D2935,P003,SQ054,SH1598,V001,2025-08-19,Rejected,8,False
D2936,P003,SQ054,SH1598,V002,2025-08-27,Rejected,8,False
D2937,P003,SQ054,SH1598,V003,2025-09-04,Rejected,5,False
D2938,P003,SQ054,SH1598,V004,2025-09-09,Approved,5,True
D2939,P003,SQ054,SH1599,V001,2025-09-17,Approved,11,True
D2940,P003,SQ054,SH1600,V001,2025-09-05,Rejected,4,False
D2941,P003,SQ054,SH1600,V002,2025-09-09,Rejected,4,False
D2942,P003,SQ054,SH1600,V003,2025-09-13,Rejected,9,False
D2943,P003,SQ054,SH1600,V004,2025-09-22,Rejected,12,False
D2944,P003,SQ054,SH1600,V005,2025-10-04,Approved,7,True
D2945,P003,SQ054,SH1601,V001,2025-09-10,Rejected,13,False
D2946,P003,SQ054,SH1601,V002,2025-09-23,Approved,8,True
D2947,P003,SQ054,SH1602,V001,2025-09-14,Approved,3,True
D2948,P003,SQ054,SH1603,V001,2025-08-14,Rejected,12,False
D2949,P003,SQ054,SH1603,V002,2025-08-26,Approved,9,True
D2950,P003,SQ054,SH1604,V001,2025-08-24,Rejected,1,False
D2951,P003,SQ054,SH1604,V002,2025-08-25,Rejected,10,False
D2952,P003,SQ054,SH1604,V003,2025-09-04,Rejected,11,False
D2953,P003,SQ054,SH1604,V004,2025-09-15,Rejected,13,False
D2954,P003,SQ054,SH1604,V005,2025-09-28,Approved,12,True
D2955,P003,SQ054,SH1605,V001,2025-08-26,Rejected,12,False
D2956,P003,SQ054,SH1605,V002,2025-09-07,Approved,1,True
D2957,P003,SQ054,SH1606,V001,2025-09-09,Rejected,13,False
D2958,P003,SQ054,SH1606,V002,2025-09-22,Approved,4,True
D2959,P003,SQ054,SH1607,V001,2025-09-10,Rejected,1,False
D2960,P003,SQ054,SH1607,V002,2025-09-11,Approved,10,True
D2961,P003,SQ054,SH1608,V001,2025-09-13,Rejected,14,False
D2962,P003,SQ054,SH1608,V002,2025-09-27,Rejected,9,False
D2963,P003,SQ054,SH1608,V003,2025-10-06,Approved,4,True
D2964,P003,SQ054,SH1609,V001,2025-09-06,Approved,6,True
D2965,P003,SQ054,SH1610,V001,2025-08-10,Rejected,5,False
D2966,P003,SQ054,SH1610,V002,2025-08-15,Approved,4,True
D2967,P003,SQ054,SH1611,V001,2025-08-24,Approved,11,True
D2968,P003,SQ054,SH1612,V001,2025-09-03,Approved,14,True
D2969,P003,SQ054,SH1613,V001,2025-08-03,Rejected,7,False
D2970,P003,SQ054,SH1613,V002,2025-08-10,Approved,6,True
D2971,P003,SQ054,SH1614,V001,2025-09-03,Rejected,10,False
D2972,P003,SQ054,SH1614,V002,2025-09-13,Rejected,8,False
D2973,P003,SQ054,SH1614,V003,2025-09-21,Rejected,6,False
D2974,P003,SQ054,SH1614,V004,2025-09-27,Approved,9,True
D2975,P003,SQ054,SH1615,V001,2025-09-16,Approved,12,True
D2976,P003,SQ054,SH1616,V001,2025-08-21,Rejected,12,False
D2977,P003,SQ054,SH1616,V002,2025-09-02,Rejected,2,False
D2978,P003,SQ054,SH1616,V003,2025-09-04,Rejected,10,False
D2979,P003,SQ054,SH1616,V004,2025-09-14,Approved,11,True
D2980,P003,SQ054,SH1617,V001,2025-08-13,Approved,5,True
D2981,P003,SQ054,SH1618,V001,2025-08-21,Rejected,10,False
D2982,P003,SQ054,SH1618,V002,2025-08-31,Approved,3,True
D2983,P003,SQ054,SH1619,V001,2025-09-21,Rejected,14,False
D2984,P003,SQ054,SH1619,V002,2025-10-05,Rejected,1,False
D2985,P003,SQ054,SH1619,V003,2025-10-06,Rejected,6,False
D2986,P003,SQ054,SH1619,V004,2025-10-12,Rejected,9,False
D2987,P003,SQ054,SH1619,V005,2025-10-21,Approved,5,True
D2988,P003,SQ054,SH1620,V001,2025-08-25,Rejected,7,False
D2989,P003,SQ054,SH1620,V002,2025-09-01,Rejected,10,False
D2990,P003,SQ054,SH1620,V003,2025-09-11,Approved,9,True
D2991,P003,SQ054,SH1621,V001,2025-08-12,Rejected,11,False
D2992,P003,SQ054,SH1621,V002,2025-08-23,Approved,6,True
D2993,P003,SQ054,SH1622,V001,2025-09-13,Approved,11,True
D2994,P003,SQ054,SH1623,V001,2025-08-30,Rejected,13,False
D2995,P003,SQ054,SH1623,V002,2025-09-12,Rejected,8,False
D2996,P003,SQ054,SH1623,V003,2025-09-20,Rejected,11,False
D2997,P003,SQ054,SH1623,V004,2025-10-01,Rejected,6,False
D2998,P003,SQ054,SH1623,V005,2025-10-07,Approved,9,True
D2999,P003,SQ054,SH1624,V001,2025-08-25,Rejected,9,False
D3000,P003,SQ054,SH1624,V002,2025-09-03,Rejected,10,False
D3001,P003,SQ054,SH1624,V003,2025-09-13,Approved,13,True
D3002,P003,SQ054,SH1625,V001,2025-08-11,Rejected,3,False
D3003,P003,SQ054,SH1625,V002,2025-08-14,Approved,13,True
D3004,P003,SQ054,SH1626,V001,2025-09-14,Rejected,11,False
D3005,P003,SQ054,SH1626,V002,2025-09-25,Rejected,7,False
D3006,P003,SQ054,SH1626,V003,2025-10-02,Approved,13,True
D3007,P003,SQ054,SH1627,V001,2025-09-10,Rejected,9,False
D3008,P003,SQ054,SH1627,V002,2025-09-19,Rejected,2,False
D3009,P003,SQ054,SH1627,V003,2025-09-21,Approved,3,True
D3010,P003,SQ054,SH1628,V001,2025-09-06,Approved,12,True
D3011,P003,SQ054,SH1629,V001,2025-08-20,Approved,7,True
D3012,P003,SQ054,SH1630,V001,2025-08-19,Approved,10,True
D3013,P003,SQ054,SH1631,V001,2025-08-29,Rejected,9,False
D3014,P003,SQ054,SH1631,V002,2025-09-07,Rejected,2,False
D3015,P003,SQ054,SH1631,V003,2025-09-09,Rejected,8,False
D3016,P003,SQ054,SH1631,V004,2025-09-17,Rejected,3,False
D3017,P003,SQ054,SH1631,V005,2025-09-20,Rejected,7,False
D3018,P003,SQ054,SH1631,V006,2025-09-27,Approved,11,True
D3019,P003,SQ054,SH1632,V001,2025-09-16,Rejected,13,False
D3020,P003,SQ054,SH1632,V002,2025-09-29,Approved,13,True
D3021,P003,SQ054,SH1633,V001,2025-09-01,Rejected,4,False
D3022,P003,SQ054,SH1633,V002,2025-09-05,Rejected,8,False
D3023,P003,SQ054,SH1633,V003,2025-09-13,Approved,2,True
D3024,P003,SQ054,SH1634,V001,2025-09-10,Rejected,2,False
D3025,P003,SQ054,SH1634,V002,2025-09-12,Rejected,10,False
D3026,P003,SQ054,SH1634,V003,2025-09-22,Rejected,11,False
D3027,P003,SQ054,SH1634,V004,2025-10-03,Approved,2,True
D3028,P003,SQ054,SH1635,V001,2025-08-05,Rejected,5,False
D3029,P003,SQ054,SH1635,V002,2025-08-10,Approved,11,True
D3030,P003,SQ054,SH1636,V001,2025-09-13,Rejected,11,False
