render_id,project_id,sequence_id,shot_id,frame_count,render_engine,render_status,render_hours,submission_date,completion_date
R1698,P002,SQ044,SH1219,46,Arnold,Success,1.82,2024-02-25,2024-02-25
R1699,P002,SQ044,SH1220,149,Arnold,Success,10.67,2024-03-10,2024-03-10
R1700,P002,SQ044,SH1220,149,V-Ray,Success,12.56,2024-02-29,2024-02-29
R1701,P002,SQ044,SH1220,149,Arnold,Success,10.87,2024-03-02,2024-03-02
R1702,P002,SQ044,SH1221,70,V-Ray,Failed,2.99,2024-02-29,2024-02-29
R1703,P002,SQ044,SH1222,129,V-Ray,Success,9.2,2024-02-12,2024-02-12
R1704,P002,SQ044,SH1222,129,Arnold,Failed,7.92,2024-02-22,2024-02-22
R1705,P002,SQ044,SH1223,78,Arnold,Failed,2.54,2024-02-13,2024-02-13
R1706,P002,SQ044,SH1223,78,Arnold,Failed,1.86,2024-02-17,2024-02-17
R1707,P002,SQ044,SH1223,78,Arnold,Success,3.44,2024-02-17,2024-02-17
R1708,P002,SQ045,SH1224,229,RenderMan,Success,17.54,2023-09-07,2023-09-07
R1709,P002,SQ045,SH1225,171,Arnold,Success,9.65,2023-09-08,2023-09-08
R1710,P002,SQ045,SH1226,255,Arnold,Success,24.16,2023-08-20,2023-08-21
R1711,P002,SQ045,SH1226,255,Arnold,Success,19.52,2023-08-28,2023-08-28
R1712,P002,SQ045,SH1227,548,V-Ray,Success,77.94,2023-09-27,2023-09-30
R1713,P002,SQ045,SH1228,175,Arnold,Success,12.76,2023-10-25,2023-10-25
R1714,P002,SQ045,SH1228,175,RenderMan,Success,12.71,2023-11-06,2023-11-06
R1715,P002,SQ045,SH1229,292,Arnold,Success,26.3,2023-10-11,2023-10-12
R1716,P002,SQ045,SH1230,75,V-Ray,Success,3.53,2023-11-11,2023-11-11
R1717,P002,SQ045,SH1231,244,RenderMan,Success,12.75,2023-08-24,2023-08-24
R1718,P002,SQ045,SH1232,246,RenderMan,Success,14.76,2023-08-27,2023-08-27
R1719,P002,SQ045,SH1232,246,Arnold,Success,22.61,2023-08-27,2023-08-27
R1720,P002,SQ045,SH1233,121,Arnold,Success,8.8,2023-10-27,2023-10-27
R1721,P002,SQ045,SH1233,121,Arnold,Success,10.42,2023-10-30,2023-10-30
R1722,P002,SQ045,SH1233,121,Arnold,Success,7.0,2023-10-22,2023-10-22
R1723,P002,SQ045,SH1234,60,V-Ray,Success,1.61,2023-11-14,2023-11-14
R1724,P002,SQ045,SH1234,60,Arnold,Success,1.91,2023-11-18,2023-11-18
R1725,P002,SQ045,SH1235,159,Arnold,Success,13.51,2023-10-03,2023-10-03
R1726,P002,SQ045,SH1235,159,RenderMan,Success,8.88,2023-09-26,2023-09-26
R1727,P002,SQ045,SH1235,159,V-Ray,Success,13.83,2023-10-06,2023-10-06
R1728,P002,SQ045,SH1236,109,Arnold,Success,4.19,2023-10-06,2023-10-06
R1729,P002,SQ045,SH1236,109,V-Ray,Success,4.66,2023-10-13,2023-10-13
R1730,P002,SQ045,SH1237,100,Arnold,Success,4.34,2023-10-05,2023-10-05
R1731,P002,SQ045,SH1237,100,V-Ray,Success,4.33,2023-09-28,2023-09-28
R1732,P002,SQ045,SH1238,178,Arnold,Success,11.55,2023-09-16,2023-09-16
R1733,P002,SQ045,SH1239,800,V-Ray,Success,194.14,2023-10-29,2023-11-06
R1734,P002,SQ045,SH1240,107,Arnold,Success,2.55,2023-10-16,2023-10-16
R1735,P002,SQ045,SH1240,107,RenderMan,Success,4.37,2023-10-21,2023-10-21
R1736,P002,SQ045,SH1241,106,V-Ray,Success,5.08,2023-10-16,2023-10-16
R1737,P002,SQ045,SH1242,242,Arnold,Success,22.79,2023-10-18,2023-10-18
R1738,P002,SQ045,SH1242,242,Arnold,Success,18.5,2023-10-26,2023-10-26
R1739,P002,SQ045,SH1243,707,V-Ray,Success,124.75,2023-08-27,2023-09-01
R1740,P002,SQ045,SH1243,707,Arnold,Success,168.76,2023-08-28,2023-09-04
R1741,P002,SQ045,SH1244,275,RenderMan,Success,14.82,2023-10-22,2023-10-22
R1742,P002,SQ045,SH1245,146,Arnold,Success,10.55,2023-10-31,2023-10-31
R1743,P002,SQ045,SH1245,146,Arnold,Success,12.45,2023-10-19,2023-10-19
R1744,P002,SQ045,SH1246,76,RenderMan,Success,1.73,2023-09-24,2023-09-24
R1745,P002,SQ045,SH1247,105,Arnold,Success,2.11,2023-11-05,2023-11-05
R1746,P002,SQ045,SH1248,56,Arnold,Success,1.5,2023-09-22,2023-09-22
R1747,P002,SQ045,SH1248,56,V-Ray,Success,1.78,2023-09-13,2023-09-13
R1748,P002,SQ045,SH1249,577,Arnold,Success,58.17,2023-10-31,2023-11-02
R1749,P002,SQ045,SH1249,577,RenderMan,Success,113.95,2023-11-04,2023-11-08
R1750,P002,SQ045,SH1250,248,Arnold,Success,19.68,2023-09-28,2023-09-28
R1751,P002,SQ045,SH1250,248,Arnold,Success,18.97,2023-10-06,2023-10-06
R1752,P002,SQ045,SH1250,248,Arnold,Success,20.06,2023-10-01,2023-10-01
R1753,P002,SQ045,SH1251,101,Arnold,Success,4.92,2023-08-22,2023-08-22
R1754,P002,SQ045,SH1252,167,Arnold,Success,16.07,2023-09-21,2023-09-21
R1755,P002,SQ046,SH1253,182,Arnold,Failed,14.74,2023-12-29,2023-12-29
R1756,P002,SQ046,SH1253,182,V-Ray,Success,11.02,2024-01-03,2024-01-03
R1757,P002,SQ046,SH1254,588,Arnold,Success,91.84,2024-01-31,2024-02-03
R1758,P002,SQ046,SH1254,588,Arnold,Success,72.96,2024-01-26,2024-01-29
R1759,P002,SQ046,SH1254,588,Arnold,Success,106.23,2024-01-30,2024-02-03
R1760,P002,SQ046,SH1255,107,Arnold,Success,4.71,2023-11-25,2023-11-25
R1761,P002,SQ046,SH1255,107,Arnold,Failed,4.19,2023-11-27,2023-11-27
R1762,P002,SQ046,SH1256,133,V-Ray,Success,12.46,2023-12-17,2023-12-17
R1763,P002,SQ046,SH1257,260,Arnold,Success,25.26,2023-12-23,2023-12-24
R1764,P002,SQ046,SH1258,159,V-Ray,Success,10.9,2024-01-15,2024-01-15
R1765,P002,SQ046,SH1258,159,Arnold,Success,8.58,2024-01-17,2024-01-17
R1766,P002,SQ046,SH1258,159,V-Ray,Success,14.69,2024-01-13,2024-01-13
R1767,P002,SQ046,SH1259,90,V-Ray,Failed,3.34,2023-11-25,2023-11-25
R1768,P002,SQ046,SH1260,156,RenderMan,Failed,9.94,2023-12-21,2023-12-21
R1769,P002,SQ046,SH1260,156,Arnold,Success,12.38,2023-12-23,2023-12-23
R1770,P002,SQ046,SH1261,85,Arnold,Success,1.78,2023-12-12,2023-12-12
R1771,P002,SQ046,SH1262,851,V-Ray,Success,194.69,2023-12-07,2023-12-15
R1772,P002,SQ046,SH1262,851,RenderMan,Success,98.5,2023-12-06,2023-12-10
R1773,P002,SQ046,SH1263,89,V-Ray,Success,1.94,2023-12-10,2023-12-10
R1774,P002,SQ046,SH1263,89,RenderMan,Failed,3.34,2023-12-20,2023-12-20
R1775,P002,SQ046,SH1263,89,Arnold,Failed,4.19,2023-12-08,2023-12-08
R1776,P002,SQ047,SH1264,278,Arnold,Success,25.72,2023-10-22,2023-10-23
R1777,P002,SQ047,SH1264,278,V-Ray,Success,17.62,2023-10-29,2023-10-29
R1778,P002,SQ047,SH1265,93,RenderMan,Success,3.45,2023-08-27,2023-08-27
R1779,P002,SQ047,SH1265,93,V-Ray,Success,3.01,2023-08-25,2023-08-25
R1780,P002,SQ047,SH1265,93,RenderMan,Success,2.41,2023-09-04,2023-09-04
R1781,P002,SQ047,SH1266,274,Arnold,Success,14.93,2023-10-14,2023-10-14
R1782,P002,SQ047,SH1266,274,RenderMan,Success,20.72,2023-10-23,2023-10-23
R1783,P002,SQ047,SH1266,274,Arnold,Success,20.26,2023-10-19,2023-10-19
R1784,P002,SQ047,SH1267,184,Arnold,Success,11.58,2023-10-15,2023-10-15
R1785,P002,SQ047,SH1267,184,RenderMan,Success,12.49,2023-10-11,2023-10-11
R1786,P002,SQ047,SH1268,232,RenderMan,Success,16.72,2023-09-06,2023-09-06
R1787,P002,SQ047,SH1269,115,Arnold,Success,4.38,2023-10-23,2023-10-23
R1788,P002,SQ047,SH1269,115,V-Ray,Success,2.88,2023-10-21,2023-10-21
R1789,P002,SQ047,SH1270,83,Arnold,Success,3.71,2023-09-17,2023-09-17
R1790,P002,SQ047,SH1270,83,RenderMan,Failed,2.6,2023-09-19,2023-09-19
R1791,P002,SQ047,SH1271,771,Arnold,Success,160.69,2023-09-19,2023-09-25
R1792,P002,SQ047,SH1272,68,Arnold,Success,2.45,2023-09-09,2023-09-09
R1793,P002,SQ047,SH1273,75,Arnold,Success,3.15,2023-09-17,2023-09-17
R1794,P002,SQ047,SH1274,286,V-Ray,Success,26.8,2023-09-05,2023-09-06
R1795,P002,SQ047,SH1275,268,Arnold,Success,14.53,2023-09-30,2023-09-30
R1796,P002,SQ047,SH1276,112,RenderMan,Failed,5.21,2023-10-13,2023-10-13
R1797,P002,SQ047,SH1276,112,RenderMan,Success,2.81,2023-10-04,2023-10-04
R1798,P002,SQ047,SH1276,112,V-Ray,Success,3.57,2023-10-02,2023-10-02
R1799,P002,SQ047,SH1277,43,Arnold,Success,1.46,2023-10-09,2023-10-09
R1800,P002,SQ047,SH1278,285,Arnold,Success,18.51,2023-09-16,2023-09-16
R1801,P002,SQ047,SH1279,571,RenderMan,Failed,139.94,2023-09-23,2023-09-28
R1802,P002,SQ047,SH1279,571,Arnold,Success,78.58,2023-09-21,2023-09-24
R1803,P002,SQ047,SH1280,78,Arnold,Success,2.68,2023-09-28,2023-09-28
R1804,P002,SQ047,SH1280,78,Arnold,Success,2.09,2023-10-03,2023-10-03
R1805,P002,SQ047,SH1281,58,RenderMan,Success,1.44,2023-09-23,2023-09-23
R1806,P002,SQ047,SH1282,101,V-Ray,Success,2.65,2023-09-03,2023-09-03
R1807,P002,SQ047,SH1282,101,Arnold,Success,4.19,2023-09-11,2023-09-11
R1808,P002,SQ047,SH1283,915,Arnold,Success,168.67,2023-10-12,2023-10-19
R1809,P002,SQ047,SH1284,89,V-Ray,Success,4.02,2023-09-13,2023-09-13
R1810,P002,SQ047,SH1284,89,V-Ray,Success,4.22,2023-09-03,2023-09-03
R1811,P002,SQ047,SH1284,89,V-Ray,Success,4.43,2023-09-12,2023-09-12
R1812,P002,SQ047,SH1285,193,V-Ray,Success,18.46,2023-10-11,2023-10-11
R1813,P002,SQ047,SH1285,193,RenderMan,Success,10.89,2023-10-13,2023-10-13
R1814,P002,SQ047,SH1286,164,Arnold,Success,11.52,2023-10-19,2023-10-19
R1815,P002,SQ047,SH1286,164,Arnold,Success,10.77,2023-10-24,2023-10-24
R1816,P002,SQ047,SH1286,164,RenderMan,Success,9.7,2023-10-19,2023-10-19
R1817,P002,SQ047,SH1287,89,Arnold,Success,4.08,2023-10-01,2023-10-01
R1818,P002,SQ047,SH1287,89,V-Ray,Success,2.69,2023-09-28,2023-09-28
R1819,P002,SQ047,SH1288,46,Arnold,Failed,2.18,2023-08-29,2023-08-29
R1820,P002,SQ047,SH1289,60,Arnold,Success,1.24,2023-10-10,2023-10-10
R1821,P002,SQ047,SH1289,60,Arnold,Success,2.14,2023-09-30,2023-09-30
R1822,P002,SQ047,SH1289,60,Arnold,Success,1.37,2023-10-09,2023-10-09
R1823,P002,SQ047,SH1290,329,RenderMan,Success,60.31,2023-09-07,2023-09-09
R1824,P002,SQ047,SH1290,329,Arnold,Success,73.27,2023-09-10,2023-09-13
R1825,P002,SQ047,SH1291,149,RenderMan,Success,8.96,2023-09-25,2023-09-25
R1826,P002,SQ047,SH1291,149,Arnold,Success,11.47,2023-09-23,2023-09-23
R1827,P002,SQ047,SH1291,149,V-Ray,Success,8.36,2023-09-25,2023-09-25
R1828,P002,SQ047,SH1292,208,Arnold,Success,18.53,2023-11-01,2023-11-01
R1829,P002,SQ047,SH1292,208,Arnold,Success,15.46,2023-10-18,2023-10-18
R1830,P002,SQ047,SH1293,104,Arnold,Failed,3.6,2023-09-11,2023-09-11
R1831,P002,SQ047,SH1294,106,Arnold,Success,2.93,2023-10-12,2023-10-12
R1832,P002,SQ047,SH1294,106,V-Ray,Success,4.01,2023-10-24,2023-10-24
R1833,P002,SQ047,SH1295,397,RenderMan,Success,54.56,2023-09-04,2023-09-06
R1834,P002,SQ047,SH1295,397,V-Ray,Success,98.52,2023-08-31,2023-09-04
R1835,P002,SQ047,SH1295,397,Arnold,Success,67.75,2023-08-31,2023-09-02
R1836,P002,SQ047,SH1296,51,Arnold,Success,2.55,2023-10-16,2023-10-16
R1837,P002,SQ047,SH1296,51,V-Ray,Success,1.92,2023-10-22,2023-10-22
R1838,P002,SQ047,SH1296,51,V-Ray,Success,1.08,2023-10-26,2023-10-26
R1839,P002,SQ047,SH1297,209,V-Ray,Success,19.39,2023-10-15,2023-10-15
R1840,P002,SQ047,SH1297,209,Arnold,Success,13.39,2023-10-16,2023-10-16
R1841,P002,SQ047,SH1297,209,V-Ray,Success,15.52,2023-10-15,2023-10-15
R1842,P002,SQ047,SH1298,181,V-Ray,Failed,11.54,2023-09-03,2023-09-03
R1843,P002,SQ047,SH1299,439,V-Ray,Success,49.94,2023-09-16,2023-09-18
R1844,P002,SQ047,SH1299,439,Arnold,Success,44.5,2023-09-11,2023-09-12
R1845,P002,SQ047,SH1300,106,V-Ray,Failed,2.13,2023-08-30,2023-08-30
R1846,P002,SQ047,SH1301,363,Arnold,Success,49.87,2023-09-21,2023-09-23
R1847,P002,SQ047,SH1302,133,V-Ray,Success,10.65,2023-09-11,2023-09-11
R1848,P002,SQ047,SH1302,133,Arnold,Success,9.22,2023-09-10,2023-09-10
R1849,P002,SQ047,SH1303,61,RenderMan,Success,2.72,2023-10-22,2023-10-22
R1850,P002,SQ047,SH1303,61,V-Ray,Success,1.48,2023-10-21,2023-10-21
R1851,P002,SQ047,SH1303,61,Arnold,Success,2.57,2023-10-22,2023-10-22
R1852,P002,SQ047,SH1304,196,Arnold,Success,18.39,2023-09-30,2023-09-30
R1853,P002,SQ047,SH1304,196,Arnold,Success,10.41,2023-09-23,2023-09-23
R1854,P002,SQ047,SH1305,235,Arnold,Failed,21.88,2023-09-19,2023-09-19
R1855,P002,SQ047,SH1305,235,V-Ray,Success,14.51,2023-09-13,2023-09-13
R1856,P002,SQ047,SH1305,235,Arnold,Success,21.61,2023-09-16,2023-09-16
R1857,P002,SQ047,SH1306,54,RenderMan,Success,2.05,2023-10-05,2023-10-05
R1858,P002,SQ047,SH1306,54,RenderMan,Success,1.31,2023-10-05,2023-10-05
R1859,P002,SQ047,SH1307,185,Arnold,Failed,10.18,2023-09-01,2023-09-01
R1860,P002,SQ047,SH1307,185,Arnold,Success,10.11,2023-09-10,2023-09-10
R1861,P002,SQ047,SH1307,185,Arnold,Success,14.68,2023-08-28,2023-08-28
R1862,P002,SQ047,SH1308,293,V-Ray,Success,23.08,2023-09-23,2023-09-23
R1863,P002,SQ047,SH1308,293,Arnold,Success,26.58,2023-09-27,2023-09-28
R1864,P002,SQ047,SH1308,293,Arnold,Success,19.28,2023-09-25,2023-09-25
R1865,P002,SQ047,SH1309,227,RenderMan,Success,11.84,2023-10-07,2023-10-07
R1866,P002,SQ047,SH1309,227,RenderMan,Success,14.37,2023-10-05,2023-10-05
R1867,P002,SQ048,SH1310,94,RenderMan,Success,4.24,2024-01-09,2024-01-09
R1868,P002,SQ048,SH1310,94,Arnold,Success,3.14,2024-01-14,2024-01-14
R1869,P002,SQ048,SH1311,239,Arnold,Success,22.12,2023-12-12,2023-12-12
R1870,P002,SQ048,SH1311,239,Arnold,Success,17.35,2023-12-12,2023-12-12
R1871,P002,SQ048,SH1311,239,Arnold,Success,15.52,2023-12-03,2023-12-03
R1872,P002,SQ048,SH1312,819,Arnold,Success,135.0,2024-01-17,2024-01-22
R1873,P002,SQ048,SH1312,819,Arnold,Success,158.1,2024-01-15,2024-01-21
R1874,P002,SQ048,SH1313,85,Arnold,Success,2.09,2023-11-29,2023-11-29
R1875,P002,SQ048,SH1313,85,V-Ray,Success,2.19,2023-11-29,2023-11-29
R1876,P002,SQ048,SH1313,85,Arnold,Failed,3.98,2023-12-09,2023-12-09
R1877,P002,SQ048,SH1314,193,Arnold,Success,15.28,2023-12-14,2023-12-14
R1878,P002,SQ048,SH1314,193,Arnold,Success,16.71,2023-12-08,2023-12-08
R1879,P002,SQ048,SH1315,105,Arnold,Success,5.04,2024-01-03,2024-01-03
R1880,P002,SQ048,SH1316,48,Arnold,Success,1.74,2023-12-30,2023-12-30
R1881,P002,SQ048,SH1317,214,Arnold,Success,13.58,2024-01-12,2024-01-12
R1882,P002,SQ048,SH1317,214,V-Ray,Success,15.99,2024-01-17,2024-01-17
R1883,P002,SQ048,SH1318,287,Arnold,Success,27.1,2024-01-08,2024-01-09
R1884,P002,SQ048,SH1318,287,RenderMan,Success,19.43,2024-01-04,2024-01-04
R1885,P002,SQ048,SH1318,287,Arnold,Success,18.14,2024-01-07,2024-01-07
R1886,P002,SQ048,SH1319,92,Arnold,Success,3.08,2023-12-24,2023-12-24
R1887,P002,SQ048,SH1320,85,Arnold,Success,3.46,2024-01-10,2024-01-10
R1888,P002,SQ048,SH1320,85,RenderMan,Success,3.25,2024-01-14,2024-01-14
R1889,P002,SQ048,SH1321,40,Arnold,Success,1.89,2023-12-28,2023-12-28
R1890,P002,SQ048,SH1321,40,Arnold,Success,1.93,2024-01-03,2024-01-03
R1891,P002,SQ048,SH1322,911,Arnold,Success,198.09,2023-12-08,2023-12-16
R1892,P002,SQ048,SH1323,59,Arnold,Success,1.55,2023-11-21,2023-11-21
R1893,P002,SQ048,SH1323,59,Arnold,Success,2.66,2023-11-21,2023-11-21
R1894,P002,SQ048,SH1324,75,Arnold,Success,2.81,2024-01-02,2024-01-02
R1895,P002,SQ048,SH1324,75,Arnold,Success,3.09,2023-12-30,2023-12-30
R1896,P002,SQ048,SH1325,457,V-Ray,Success,104.38,2023-12-01,2023-12-05
R1897,P002,SQ048,SH1325,457,Arnold,Success,57.44,2023-12-02,2023-12-04
R1898,P002,SQ048,SH1325,457,Arnold,Success,97.11,2023-11-28,2023-12-02
R1899,P002,SQ048,SH1326,103,RenderMan,Success,4.11,2024-01-07,2024-01-07
R1900,P002,SQ048,SH1326,103,Arnold,Success,2.74,2024-01-07,2024-01-07
R1901,P002,SQ048,SH1326,103,Arnold,Success,4.98,2024-01-07,2024-01-07
R1902,P002,SQ048,SH1327,940,Arnold,Success,144.39,2024-01-27,2024-02-02
R1903,P002,SQ048,SH1327,940,V-Ray,Success,107.59,2024-01-24,2024-01-28
R1904,P002,SQ048,SH1328,131,V-Ray,Success,10.42,2024-01-11,2024-01-11
R1905,P002,SQ048,SH1328,131,V-Ray,Success,6.97,2024-01-01,2024-01-01
R1906,P002,SQ048,SH1329,753,Arnold,Success,152.73,2024-01-23,2024-01-29
R1907,P002,SQ048,SH1330,374,Arnold,Success,81.23,2023-12-07,2023-12-10
R1908,P002,SQ048,SH1330,374,Arnold,Success,85.64,2023-12-04,2023-12-07
R1909,P002,SQ048,SH1330,374,V-Ray,Success,47.1,2023-12-01,2023-12-02
R1910,P002,SQ048,SH1331,127,Arnold,Success,10.07,2024-01-22,2024-01-22
R1911,P002,SQ048,SH1331,127,Arnold,Success,12.49,2024-01-12,2024-01-12
R1912,P002,SQ048,SH1331,127,Arnold,Success,10.08,2024-01-17,2024-01-17
R1913,P002,SQ048,SH1332,223,RenderMan,Success,13.63,2023-11-22,2023-11-22
R1914,P002,SQ048,SH1332,223,Arnold,Failed,13.12,2023-11-13,2023-11-13
R1915,P002,SQ048,SH1333,60,Arnold,Success,2.64,2024-01-16,2024-01-16
R1916,P002,SQ048,SH1334,229,RenderMan,Success,13.47,2023-11-24,2023-11-24
R1917,P002,SQ048,SH1334,229,Arnold,Success,13.31,2023-11-17,2023-11-17
R1918,P002,SQ048,SH1334,229,Arnold,Success,17.85,2023-11-21,2023-11-21
R1919,P002,SQ048,SH1335,47,Arnold,Success,1.32,2023-12-09,2023-12-09
R1920,P002,SQ048,SH1335,47,Arnold,Success,1.11,2023-12-14,2023-12-14
R1921,P002,SQ048,SH1336,87,V-Ray,Success,3.2,2023-12-08,2023-12-08
R1922,P002,SQ048,SH1337,115,V-Ray,Success,4.15,2023-12-09,2023-12-09
R1923,P002,SQ048,SH1337,115,Arnold,Success,3.71,2023-12-05,2023-12-05
R1924,P002,SQ048,SH1338,215,V-Ray,Success,15.03,2024-01-22,2024-01-22
R1925,P002,SQ048,SH1338,215,RenderMan,Success,11.62,2024-01-18,2024-01-18
R1926,P002,SQ048,SH1339,234,V-Ray,Success,15.8,2023-12-17,2023-12-17
R1927,P002,SQ048,SH1340,138,Arnold,Success,10.3,2024-01-01,2024-01-01
R1928,P002,SQ048,SH1340,138,Arnold,Failed,12.58,2024-01-11,2024-01-11
R1929,P002,SQ048,SH1341,267,Arnold,Success,26.62,2023-12-23,2023-12-24
R1930,P002,SQ048,SH1342,569,Arnold,Success,92.88,2023-11-28,2023-12-01
R1931,P002,SQ048,SH1342,569,RenderMan,Success,110.73,2023-12-01,2023-12-05
R1932,P002,SQ048,SH1343,265,RenderMan,Success,17.62,2024-01-16,2024-01-16
R1933,P002,SQ048,SH1344,288,Arnold,Success,16.22,2023-11-09,2023-11-09
R1934,P002,SQ048,SH1344,288,V-Ray,Success,14.98,2023-11-11,2023-11-11
R1935,P002,SQ048,SH1345,113,Arnold,Success,5.33,2024-01-05,2024-01-05
R1936,P002,SQ048,SH1346,60,V-Ray,Success,2.59,2024-01-29,2024-01-29
R1937,P002,SQ048,SH1346,60,RenderMan,Success,2.98,2024-01-22,2024-01-22
R1938,P002,SQ048,SH1346,60,Arnold,Success,1.62,2024-01-25,2024-01-25
R1939,P002,SQ048,SH1347,118,Arnold,Success,4.66,2023-12-03,2023-12-03
R1940,P002,SQ048,SH1348,136,V-Ray,Success,12.28,2023-12-09,2023-12-09
R1941,P002,SQ048,SH1349,491,V-Ray,Failed,61.43,2023-12-07,2023-12-09
R1942,P002,SQ048,SH1349,491,Arnold,Success,66.64,2023-12-09,2023-12-11
R1943,P002,SQ048,SH1350,216,Arnold,Failed,13.36,2023-12-19,2023-12-19
R1944,P002,SQ048,SH1351,109,Arnold,Success,4.16,2024-01-08,2024-01-08
R1945,P002,SQ048,SH1351,109,V-Ray,Success,3.75,2024-01-06,2024-01-06
R1946,P002,SQ048,SH1351,109,RenderMan,Success,3.33,2023-12-27,2023-12-27
R1947,P002,SQ048,SH1352,87,V-Ray,Success,1.75,2023-12-21,2023-12-21
R1948,P002,SQ048,SH1353,225,RenderMan,Success,11.84,2023-11-18,2023-11-18
R1949,P002,SQ048,SH1353,225,V-Ray,Success,13.82,2023-11-26,2023-11-26
R1950,P002,SQ048,SH1354,52,Arnold,Success,1.51,2024-01-06,2024-01-06
R1951,P002,SQ048,SH1354,52,Arnold,Success,1.52,2024-01-15,2024-01-15
R1952,P002,SQ048,SH1355,100,Arnold,Success,4.88,2023-12-21,2023-12-21
R1953,P002,SQ048,SH1355,100,Arnold,Success,2.32,2023-12-17,2023-12-17
R1954,P002,SQ048,SH1356,254,V-Ray,Success,20.71,2023-12-10,2023-12-10
R1955,P002,SQ048,SH1357,871,Arnold,Success,131.73,2023-11-27,2023-12-02
R1956,P002,SQ048,SH1357,871,V-Ray,Success,216.3,2023-11-20,2023-11-29
R1957,P002,SQ048,SH1358,48,Arnold,Success,1.28,2023-11-14,2023-11-14
R1958,P002,SQ048,SH1358,48,Arnold,Success,2.31,2023-11-24,2023-11-24
R1959,P002,SQ048,SH1359,272,Arnold,Success,25.91,2023-12-30,2023-12-31
R1960,P002,SQ048,SH1359,272,V-Ray,Success,17.23,2023-12-24,2023-12-24
R1961,P002,SQ048,SH1359,272,Arnold,Success,16.7,2023-12-30,2023-12-30
R1962,P002,SQ048,SH1360,91,RenderMan,Success,4.41,2024-01-12,2024-01-12
R1963,P002,SQ048,SH1360,91,V-Ray,Success,3.0,2024-01-08,2024-01-08
R1964,P002,SQ048,SH1360,91,Arnold,Failed,4.13,2024-01-10,2024-01-10
R1965,P002,SQ048,SH1361,223,V-Ray,Failed,12.54,2023-11-26,2023-11-26
R1966,P002,SQ048,SH1361,223,Arnold,Success,18.51,2023-11-16,2023-11-16
R1967,P002,SQ048,SH1362,180,Arnold,Failed,17.59,2024-01-14,2024-01-14
R1968,P002,SQ048,SH1362,180,RenderMan,Success,16.92,2024-01-13,2024-01-13
R1969,P002,SQ048,SH1363,676,Arnold,Success,120.13,2024-01-12,2024-01-17
R1970,P002,SQ048,SH1363,676,Arnold,Success,120.22,2024-01-17,2024-01-22
R1971,P002,SQ048,SH1363,676,V-Ray,Success,122.91,2024-01-11,2024-01-16
R1972,P002,SQ048,SH1364,91,RenderMan,Success,2.98,2023-11-16,2023-11-16
R1973,P002,SQ048,SH1364,91,Arnold,Success,3.4,2023-11-18,2023-11-18
R1974,P002,SQ048,SH1365,164,Arnold,Success,16.14,2023-12-24,2023-12-24
R1975,P002,SQ048,SH1366,65,Arnold,Failed,1.6,2024-01-20,2024-01-20
R1976,P002,SQ048,SH1366,65,Arnold,Success,2.83,2024-01-25,2024-01-25
R1977,P002,SQ048,SH1366,65,Arnold,Success,2.08,2024-01-22,2024-01-22
R1978,P002,SQ048,SH1367,244,RenderMan,Success,15.92,2024-01-12,2024-01-12
R1979,P002,SQ048,SH1367,244,Arnold,Success,21.74,2024-01-18,2024-01-18
R1980,P002,SQ048,SH1368,103,V-Ray,Failed,3.97,2023-11-14,2023-11-14
R1981,P002,SQ048,SH1368,103,Arnold,Success,3.39,2023-11-17,2023-11-17
R1982,P002,SQ048,SH1369,109,Arnold,Success,3.57,2023-12-03,2023-12-03
R1983,P002,SQ048,SH1369,109,RenderMan,Success,3.15,2023-12-16,2023-12-16
R1984,P002,SQ048,SH1370,68,V-Ray,Success,2.42,2023-12-26,2023-12-26
R1985,P002,SQ048,SH1371,73,Arnold,Success,3.08,2023-12-09,2023-12-09
R1986,P002,SQ048,SH1372,72,Arnold,Success,2.32,2023-12-10,2023-12-10
R1987,P002,SQ048,SH1372,72,Arnold,Success,2.72,2023-12-10,2023-12-10
R1988,P002,SQ048,SH1373,112,Arnold,Success,3.73,2023-12-11,2023-12-11
R1989,P002,SQ048,SH1373,112,Arnold,Failed,5.24,2023-12-20,2023-12-20
R1990,P002,SQ048,SH1374,119,Arnold,Success,2.95,2024-01-02,2024-01-02
R1991,P002,SQ048,SH1374,119,V-Ray,Success,5.48,2023-12-23,2023-12-23
R1992,P002,SQ048,SH1375,71,V-Ray,Success,2.08,2023-11-20,2023-11-20
R1993,P002,SQ048,SH1375,71,RenderMan,Success,2.71,2023-11-14,2023-11-14
R1994,P002,SQ048,SH1376,148,Arnold,Success,10.46,2023-11-18,2023-11-18
R1995,P002,SQ048,SH1376,148,Arnold,Failed,7.5,2023-11-21,2023-11-21
R1996,P002,SQ048,SH1377,296,Arnold,Success,22.82,2023-12-29,2023-12-29
R1997,P002,SQ048,SH1377,296,RenderMan,Success,16.46,2023-12-28,2023-12-28
R1998,P002,SQ048,SH1378,117,Arnold,Success,4.15,2023-12-27,2023-12-27
R1999,P002,SQ048,SH1379,110,Arnold,Success,5.24,2024-01-17,2024-01-17
R2000,P002,SQ048,SH1379,110,V-Ray,Failed,3.93,2024-01-17,2024-01-17
R2001,P002,SQ048,SH1379,110,Arnold,Success,4.39,2024-01-07,2024-01-07
R2002,P002,SQ048,SH1380,252,Arnold,Success,12.71,2023-12-08,2023-12-08
R2003,P002,SQ048,SH1380,252,Arnold,Success,21.5,2023-12-12,2023-12-12
