shot_id,project_id,sequence_id,shot_name,complexity,frame_count,start_date,end_date,status
SH1157,P002,SQ042,P002_SEQ220_SH170,Medium,270,2023-12-25,2024-02-07,Completed
SH1158,P002,SQ042,P002_SEQ220_SH180,Medium,222,2023-09-14,2024-02-18,Completed
SH1159,P002,SQ042,P002_SEQ220_SH190,Low,105,2023-11-25,2023-12-06,Completed
SH1160,P002,SQ042,P002_SEQ220_SH200,Low,62,2023-11-03,2024-01-23,Completed
SH1161,P002,SQ042,P002_SEQ220_SH210,Medium,132,2023-09-26,2023-12-02,Completed
SH1162,P002,SQ042,P002_SEQ220_SH220,Medium,151,2023-12-27,2024-01-27,Completed
SH1163,P002,SQ042,P002_SEQ220_SH230,Medium,252,2023-09-26,2024-03-29,Completed
SH1164,P002,SQ042,P002_SEQ220_SH240,Low,71,2023-10-06,2023-11-21,Completed
SH1165,P002,SQ042,P002_SEQ220_SH250,Low,114,2023-10-30,2024-02-24,Completed
SH1166,P002,SQ042,P002_SEQ220_SH260,Low,64,2023-11-07,2024-04-17,Completed
SH1167,P002,SQ042,P002_SEQ220_SH270,Medium,272,2023-10-29,2024-03-15,Completed
SH1168,P002,SQ042,P002_SEQ220_SH280,Low,102,2023-11-04,2023-12-16,Completed
SH1169,P002,SQ042,P002_SEQ220_SH290,High,554,2023-10-23,2024-03-20,Completed
SH1170,P002,SQ042,P002_SEQ220_SH300,Low,58,2023-09-23,2023-12-21,Completed
SH1171,P002,SQ042,P002_SEQ220_SH310,Low,98,2023-12-08,2024-03-19,Completed
SH1172,P002,SQ042,P002_SEQ220_SH320,Low,117,2023-09-15,2024-04-27,Completed
SH1173,P002,SQ042,P002_SEQ220_SH330,Low,98,2023-10-30,2023-12-15,Completed
SH1174,P002,SQ042,P002_SEQ220_SH340,Low,70,2023-12-17,2024-05-10,Completed
SH1175,P002,SQ043,P002_SEQ230_SH010,Low,74,2024-02-14,2024-03-19,Completed
SH1176,P002,SQ043,P002_SEQ230_SH020,Low,106,2024-02-13,2024-03-01,Completed
SH1177,P002,SQ043,P002_SEQ230_SH030,Medium,253,2023-12-22,2024-04-05,Completed
SH1178,P002,SQ043,P002_SEQ230_SH040,Medium,179,2023-10-25,2024-04-27,Completed
SH1179,P002,SQ043,P002_SEQ230_SH050,Low,94,2023-12-08,2024-05-14,Completed
SH1180,P002,SQ043,P002_SEQ230_SH060,Medium,216,2023-11-24,2024-05-30,Completed
SH1181,P002,SQ043,P002_SEQ230_SH070,High,865,2024-02-23,2024-05-30,Completed
SH1182,P002,SQ043,P002_SEQ230_SH080,Low,78,2023-11-26,2024-06-29,Completed
SH1183,P002,SQ043,P002_SEQ230_SH090,Medium,185,2024-02-27,2024-06-17,Completed
SH1184,P002,SQ043,P002_SEQ230_SH100,Low,112,2024-01-16,2024-07-31,Completed
SH1185,P002,SQ043,P002_SEQ230_SH110,Low,49,2024-02-05,2024-03-04,Completed
SH1186,P002,SQ043,P002_SEQ230_SH120,High,964,2023-11-04,2024-03-20,Completed
SH1187,P002,SQ043,P002_SEQ230_SH130,Low,106,2023-10-26,2024-01-27,Completed
SH1188,P002,SQ043,P002_SEQ230_SH140,Medium,142,2023-12-18,2024-01-14,Completed
SH1189,P002,SQ044,P002_SEQ240_SH010,Low,65,2024-03-15,2024-04-06,Completed
SH1190,P002,SQ044,P002_SEQ240_SH020,Medium,204,2024-02-05,2024-03-26,Completed
SH1191,P002,SQ044,P002_SEQ240_SH030,Low,114,2024-02-06,2024-04-28,Completed
SH1192,P002,SQ044,P002_SEQ240_SH040,Medium,162,2024-03-09,2024-04-04,Completed
SH1193,P002,SQ044,P002_SEQ240_SH050,High,398,2024-03-12,2024-04-04,Completed
SH1194,P002,SQ044,P002_SEQ240_SH060,Medium,268,2024-02-04,2024-03-30,Completed
SH1195,P002,SQ044,P002_SEQ240_SH070,Medium,195,2024-02-22,2024-03-19,Completed
SH1196,P002,SQ044,P002_SEQ240_SH080,Low,77,2024-03-04,2024-04-04,Completed
SH1197,P002,SQ044,P002_SEQ240_SH090,High,851,2024-02-27,2024-04-07,Completed
SH1198,P002,SQ044,P002_SEQ240_SH100,High,811,2024-02-19,2024-04-27,Completed
SH1199,P002,SQ044,P002_SEQ240_SH110,Low,114,2024-02-10,2024-04-24,Completed
SH1200,P002,SQ044,P002_SEQ240_SH120,Medium,248,2024-03-10,2024-04-14,Completed
SH1201,P002,SQ044,P002_SEQ240_SH130,Low,43,2024-02-07,2024-02-29,Completed
SH1202,P002,SQ044,P002_SEQ240_SH140,Medium,160,2024-02-05,2024-02-21,Completed
SH1203,P002,SQ044,P002_SEQ240_SH150,Low,110,2024-02-07,2024-03-07,Completed
SH1204,P002,SQ044,P002_SEQ240_SH160,Low,78,2024-02-17,2024-03-29,Completed
SH1205,P002,SQ044,P002_SEQ240_SH170,High,484,2024-02-18,2024-03-22,Completed
SH1206,P002,SQ044,P002_SEQ240_SH180,Low,76,2024-03-12,2024-04-03,Completed
SH1207,P002,SQ044,P002_SEQ240_SH190,Low,73,2024-03-01,2024-04-10,Completed
SH1208,P002,SQ044,P002_SEQ240_SH200,High,741,2024-03-04,2024-03-15,Completed
SH1209,P002,SQ044,P002_SEQ240_SH210,Low,51,2024-02-17,2024-03-10,Completed
SH1210,P002,SQ044,P002_SEQ240_SH220,High,765,2024-03-01,2024-04-23,Completed
SH1211,P002,SQ044,P002_SEQ240_SH230,Medium,219,2024-03-14,2024-04-19,Completed
SH1212,P002,SQ044,P002_SEQ240_SH240,Low,85,2024-02-14,2024-03-16,Completed
SH1213,P002,SQ044,P002_SEQ240_SH250,Medium,170,2024-02-20,2024-04-01,Completed
SH1214,P002,SQ044,P002_SEQ240_SH260,High,318,2024-02-22,2024-03-03,Completed
SH1215,P002,SQ044,P002_SEQ240_SH270,Low,76,2024-03-15,2024-04-12,Completed
SH1216,P002,SQ044,P002_SEQ240_SH280,Medium,278,2024-02-20,2024-04-18,Completed
SH1217,P002,SQ044,P002_SEQ240_SH290,High,704,2024-03-06,2024-04-25,Completed
SH1218,P002,SQ044,P002_SEQ240_SH300,Low,46,2024-02-06,2024-03-05,Completed
SH1219,P002,SQ044,P002_SEQ240_SH310,Low,46,2024-02-27,2024-03-29,Completed
SH1220,P002,SQ044,P002_SEQ240_SH320,Medium,149,2024-03-05,2024-03-23,Completed
SH1221,P002,SQ044,P002_SEQ240_SH330,Low,70,2024-02-26,2024-04-19,Completed
SH1222,P002,SQ044,P002_SEQ240_SH340,Medium,129,2024-02-17,2024-03-09,Completed
SH1223,P002,SQ044,P002_SEQ240_SH350,Low,78,2024-02-18,2024-03-17,Completed
SH1224,P002,SQ045,P002_SEQ250_SH010,Medium,229,2023-09-10,2024-01-09,Completed
SH1225,P002,SQ045,P002_SEQ250_SH020,Medium,171,2023-09-05,2024-01-01,Completed
SH1226,P002,SQ045,P002_SEQ250_SH030,Medium,255,2023-08-24,2023-12-24,Completed
SH1227,P002,SQ045,P002_SEQ250_SH040,High,548,2023-09-24,2023-11-11,Completed
SH1228,P002,SQ045,P002_SEQ250_SH050,Medium,175,2023-10-30,2024-01-27,Completed
SH1229,P002,SQ045,P002_SEQ250_SH060,Medium,292,2023-10-12,2023-12-02,Completed
SH1230,P002,SQ045,P002_SEQ250_SH070,Low,75,2023-11-09,2024-01-27,Completed
SH1231,P002,SQ045,P002_SEQ250_SH080,Medium,244,2023-08-25,2023-09-16,Completed
SH1232,P002,SQ045,P002_SEQ250_SH090,Medium,246,2023-08-26,2023-11-30,Completed
SH1233,P002,SQ045,P002_SEQ250_SH100,Medium,121,2023-10-27,2023-12-14,Completed
SH1234,P002,SQ045,P002_SEQ250_SH110,Low,60,2023-11-10,2024-01-17,Completed
SH1235,P002,SQ045,P002_SEQ250_SH120,Medium,159,2023-09-29,2023-10-06,Completed
SH1236,P002,SQ045,P002_SEQ250_SH130,Low,109,2023-10-05,2024-01-13,Completed
SH1237,P002,SQ045,P002_SEQ250_SH140,Low,100,2023-09-29,2023-12-04,Completed
SH1238,P002,SQ045,P002_SEQ250_SH150,Medium,178,2023-09-14,2023-12-01,Completed
SH1239,P002,SQ045,P002_SEQ250_SH160,High,800,2023-10-23,2023-11-04,Completed
SH1240,P002,SQ045,P002_SEQ250_SH170,Low,107,2023-10-14,2023-12-17,Completed
SH1241,P002,SQ045,P002_SEQ250_SH180,Low,106,2023-10-12,2023-11-26,Completed
SH1242,P002,SQ045,P002_SEQ250_SH190,Medium,242,2023-10-20,2024-01-26,Completed
SH1243,P002,SQ045,P002_SEQ250_SH200,High,707,2023-08-26,2023-11-07,Completed
SH1244,P002,SQ045,P002_SEQ250_SH210,Medium,275,2023-10-15,2024-01-12,Completed
SH1245,P002,SQ045,P002_SEQ250_SH220,Medium,146,2023-10-24,2023-11-30,Completed
SH1246,P002,SQ045,P002_SEQ250_SH230,Low,76,2023-09-20,2023-12-27,Completed
SH1247,P002,SQ045,P002_SEQ250_SH240,Low,105,2023-11-06,2023-12-13,Completed
SH1248,P002,SQ045,P002_SEQ250_SH250,Low,56,2023-09-15,2023-12-21,Completed
SH1249,P002,SQ045,P002_SEQ250_SH260,High,577,2023-10-26,2023-12-31,Completed
SH1250,P002,SQ045,P002_SEQ250_SH270,Medium,248,2023-09-29,2024-01-07,Completed
SH1251,P002,SQ045,P002_SEQ250_SH280,Low,101,2023-08-22,2024-01-12,Completed
SH1252,P002,SQ045,P002_SEQ250_SH290,Medium,167,2023-09-20,2023-12-11,Completed
SH1253,P002,SQ046,P002_SEQ260_SH010,Medium,182,2024-01-02,2024-03-25,Completed
SH1254,P002,SQ046,P002_SEQ260_SH020,High,588,2024-01-26,2024-03-10,Completed
SH1255,P002,SQ046,P002_SEQ260_SH030,Low,107,2023-11-30,2024-02-27,Completed
SH1256,P002,SQ046,P002_SEQ260_SH040,Medium,133,2023-12-10,2024-02-03,Completed
SH1257,P002,SQ046,P002_SEQ260_SH050,Medium,260,2023-12-16,2024-02-06,Completed
SH1258,P002,SQ046,P002_SEQ260_SH060,Medium,159,2024-01-10,2024-02-06,Completed
SH1259,P002,SQ046,P002_SEQ260_SH070,Low,90,2023-11-28,2024-02-18,Completed
SH1260,P002,SQ046,P002_SEQ260_SH080,Medium,156,2023-12-19,2024-01-23,Completed
SH1261,P002,SQ046,P002_SEQ260_SH090,Low,85,2023-12-17,2024-01-28,Completed
SH1262,P002,SQ046,P002_SEQ260_SH100,High,851,2023-12-10,2024-03-26,Completed
SH1263,P002,SQ046,P002_SEQ260_SH110,Low,89,2023-12-11,2024-01-17,Completed
SH1264,P002,SQ047,P002_SEQ270_SH010,Medium,278,2023-10-20,2023-12-04,Completed
SH1265,P002,SQ047,P002_SEQ270_SH020,Low,93,2023-08-30,2023-10-09,Completed
SH1266,P002,SQ047,P002_SEQ270_SH030,Medium,274,2023-10-16,2023-11-25,Completed
SH1267,P002,SQ047,P002_SEQ270_SH040,Medium,184,2023-10-07,2023-12-15,Completed
SH1268,P002,SQ047,P002_SEQ270_SH050,Medium,232,2023-08-30,2023-11-19,Completed
SH1269,P002,SQ047,P002_SEQ270_SH060,Low,115,2023-10-19,2023-10-31,Completed
SH1270,P002,SQ047,P002_SEQ270_SH070,Low,83,2023-09-17,2023-11-18,Completed
SH1271,P002,SQ047,P002_SEQ270_SH080,High,771,2023-09-18,2023-12-05,Completed
SH1272,P002,SQ047,P002_SEQ270_SH090,Low,68,2023-09-09,2023-11-03,Completed
SH1273,P002,SQ047,P002_SEQ270_SH100,Low,75,2023-09-13,2023-12-10,Completed
SH1274,P002,SQ047,P002_SEQ270_SH110,Medium,286,2023-09-07,2023-10-14,Completed
SH1275,P002,SQ047,P002_SEQ270_SH120,Medium,268,2023-09-26,2023-10-10,Completed
SH1276,P002,SQ047,P002_SEQ270_SH130,Low,112,2023-10-05,2023-12-20,Completed
SH1277,P002,SQ047,P002_SEQ270_SH140,Low,43,2023-10-12,2023-11-12,Completed
SH1278,P002,SQ047,P002_SEQ270_SH150,Medium,285,2023-09-13,2023-10-14,Completed
SH1279,P002,SQ047,P002_SEQ270_SH160,High,571,2023-09-25,2023-10-20,Completed
SH1280,P002,SQ047,P002_SEQ270_SH170,Low,78,2023-09-26,2023-11-23,Completed
SH1281,P002,SQ047,P002_SEQ270_SH180,Low,58,2023-09-25,2023-11-18,Completed
SH1282,P002,SQ047,P002_SEQ270_SH190,Low,101,2023-09-03,2023-11-07,Completed
SH1283,P002,SQ047,P002_SEQ270_SH200,High,915,2023-10-04,2023-12-10,Completed
SH1284,P002,SQ047,P002_SEQ270_SH210,Low,89,2023-09-06,2023-10-06,Completed
SH1285,P002,SQ047,P002_SEQ270_SH220,Medium,193,2023-10-05,2023-10-28,Completed
SH1286,P002,SQ047,P002_SEQ270_SH230,Medium,164,2023-10-21,2023-11-23,Completed
SH1287,P002,SQ047,P002_SEQ270_SH240,Low,89,2023-10-02,2023-11-10,Completed
SH1288,P002,SQ047,P002_SEQ270_SH250,Low,46,2023-09-02,2023-10-27,Completed
SH1289,P002,SQ047,P002_SEQ270_SH260,Low,60,2023-10-02,2023-10-21,Completed
SH1290,P002,SQ047,P002_SEQ270_SH270,High,329,2023-09-10,2023-12-02,Completed
SH1291,P002,SQ047,P002_SEQ270_SH280,Medium,149,2023-09-18,2023-12-15,Completed
SH1292,P002,SQ047,P002_SEQ270_SH290,Medium,208,2023-10-23,2023-10-30,Completed
SH1293,P002,SQ047,P002_SEQ270_SH300,Low,104,2023-09-04,2023-10-30,Completed
SH1294,P002,SQ047,P002_SEQ270_SH310,Low,106,2023-10-15,2023-11-23,Completed
SH1295,P002,SQ047,P002_SEQ270_SH320,High,397,2023-09-03,2023-11-17,Completed
SH1296,P002,SQ047,P002_SEQ270_SH330,Low,51,2023-10-19,2023-12-05,Completed
SH1297,P002,SQ047,P002_SEQ270_SH340,Medium,209,2023-10-12,2023-10-19,Completed
SH1298,P002,SQ047,P002_SEQ270_SH350,Medium,181,2023-09-04,2023-10-24,Completed
SH1299,P002,SQ047,P002_SEQ270_SH360,High,439,2023-09-13,2023-10-09,Completed
SH1300,P002,SQ047,P002_SEQ270_SH370,Low,106,2023-09-01,2023-11-13,Completed
SH1301,P002,SQ047,P002_SEQ270_SH380,High,363,2023-09-15,2023-12-11,Completed
SH1302,P002,SQ047,P002_SEQ270_SH390,Medium,133,2023-09-10,2023-12-08,Completed
SH1303,P002,SQ047,P002_SEQ270_SH400,Low,61,2023-10-16,2023-12-11,Completed
SH1304,P002,SQ047,P002_SEQ270_SH410,Medium,196,2023-09-23,2023-12-11,Completed
SH1305,P002,SQ047,P002_SEQ270_SH420,Medium,235,2023-09-15,2023-11-12,Completed
SH1306,P002,SQ047,P002_SEQ270_SH430,Low,54,2023-09-28,2023-12-06,Completed
SH1307,P002,SQ047,P002_SEQ270_SH440,Medium,185,2023-09-02,2023-09-11,Completed
SH1308,P002,SQ047,P002_SEQ270_SH450,Medium,293,2023-09-23,2023-11-10,Completed
SH1309,P002,SQ047,P002_SEQ270_SH460,Medium,227,2023-10-09,2023-12-19,Completed
SH1310,P002,SQ048,P002_SEQ280_SH010,Low,94,2024-01-07,2024-02-22,Completed
SH1311,P002,SQ048,P002_SEQ280_SH020,Medium,239,2023-12-05,2024-04-02,Completed
SH1312,P002,SQ048,P002_SEQ280_SH030,High,819,2024-01-20,2024-01-28,Completed
SH1313,P002,SQ048,P002_SEQ280_SH040,Low,85,2023-11-30,2024-04-05,Completed
SH1314,P002,SQ048,P002_SEQ280_SH050,Medium,193,2023-12-08,2024-04-04,Completed
SH1315,P002,SQ048,P002_SEQ280_SH060,Low,105,2024-01-02,2024-03-10,Completed
SH1316,P002,SQ048,P002_SEQ280_SH070,Low,48,2023-12-29,2024-03-30,Completed
SH1317,P002,SQ048,P002_SEQ280_SH080,Medium,214,2024-01-16,2024-02-12,Completed
SH1318,P002,SQ048,P002_SEQ280_SH090,Medium,287,2024-01-02,2024-03-05,Completed
SH1319,P002,SQ048,P002_SEQ280_SH100,Low,92,2023-12-29,2024-01-11,Completed
SH1320,P002,SQ048,P002_SEQ280_SH110,Low,85,2024-01-05,2024-03-20,Completed
SH1321,P002,SQ048,P002_SEQ280_SH120,Low,40,2023-12-26,2024-03-03,Completed
SH1322,P002,SQ048,P002_SEQ280_SH130,High,911,2023-12-07,2024-02-22,Completed
SH1323,P002,SQ048,P002_SEQ280_SH140,Low,59,2023-11-18,2024-01-21,Completed
SH1324,P002,SQ048,P002_SEQ280_SH150,Low,75,2023-12-29,2024-02-01,Completed
SH1325,P002,SQ048,P002_SEQ280_SH160,High,457,2023-11-23,2024-04-04,Completed
SH1326,P002,SQ048,P002_SEQ280_SH170,Low,103,2024-01-05,2024-02-24,Completed
SH1327,P002,SQ048,P002_SEQ280_SH180,High,940,2024-01-23,2024-02-19,Completed
SH1328,P002,SQ048,P002_SEQ280_SH190,Medium,131,2024-01-04,2024-03-27,Completed
SH1329,P002,SQ048,P002_SEQ280_SH200,High,753,2024-01-21,2024-02-22,Completed
SH1330,P002,SQ048,P002_SEQ280_SH210,High,374,2023-11-29,2024-03-23,Completed
SH1331,P002,SQ048,P002_SEQ280_SH220,Medium,127,2024-01-13,2024-04-02,Completed
SH1332,P002,SQ048,P002_SEQ280_SH230,Medium,223,2023-11-16,2024-02-14,Completed
SH1333,P002,SQ048,P002_SEQ280_SH240,Low,60,2024-01-14,2024-04-03,Completed
SH1334,P002,SQ048,P002_SEQ280_SH250,Medium,229,2023-11-21,2024-02-05,Completed
SH1335,P002,SQ048,P002_SEQ280_SH260,Low,47,2023-12-14,2024-02-02,Completed
SH1336,P002,SQ048,P002_SEQ280_SH270,Low,87,2023-12-08,2024-03-25,Completed
SH1337,P002,SQ048,P002_SEQ280_SH280,Low,115,2023-12-07,2024-01-07,Completed
SH1338,P002,SQ048,P002_SEQ280_SH290,Medium,215,2024-01-15,2024-03-10,Completed
SH1339,P002,SQ048,P002_SEQ280_SH300,Medium,234,2023-12-17,2023-12-30,Completed
SH1340,P002,SQ048,P002_SEQ280_SH310,Medium,138,2024-01-05,2024-02-06,Completed
SH1341,P002,SQ048,P002_SEQ280_SH320,Medium,267,2023-12-25,2024-03-20,Completed
SH1342,P002,SQ048,P002_SEQ280_SH330,High,569,2023-12-01,2023-12-12,Completed
SH1343,P002,SQ048,P002_SEQ280_SH340,Medium,265,2024-01-21,2024-03-11,Completed
SH1344,P002,SQ048,P002_SEQ280_SH350,Medium,288,2023-11-14,2024-01-14,Completed
SH1345,P002,SQ048,P002_SEQ280_SH360,Low,113,2023-12-28,2024-02-25,Completed
SH1346,P002,SQ048,P002_SEQ280_SH370,Low,60,2024-01-20,2024-02-14,Completed
SH1347,P002,SQ048,P002_SEQ280_SH380,Low,118,2023-12-02,2024-03-22,Completed
SH1348,P002,SQ048,P002_SEQ280_SH390,Medium,136,2023-12-09,2024-03-22,Completed
SH1349,P002,SQ048,P002_SEQ280_SH400,High,491,2023-12-11,2024-02-23,Completed
SH1350,P002,SQ048,P002_SEQ280_SH410,Medium,216,2023-12-17,2024-02-12,Completed
SH1351,P002,SQ048,P002_SEQ280_SH420,Low,109,2023-12-31,2024-03-20,Completed
SH1352,P002,SQ048,P002_SEQ280_SH430,Low,87,2023-12-16,2024-03-24,Completed
SH1353,P002,SQ048,P002_SEQ280_SH440,Medium,225,2023-11-23,2024-02-22,Completed
SH1354,P002,SQ048,P002_SEQ280_SH450,Low,52,2024-01-10,2024-02-13,Completed
SH1355,P002,SQ048,P002_SEQ280_SH460,Low,100,2023-12-14,2024-01-22,Completed
SH1356,P002,SQ048,P002_SEQ280_SH470,Medium,254,2023-12-09,2024-01-26,Completed
SH1357,P002,SQ048,P002_SEQ280_SH480,High,871,2023-11-25,2023-12-12,Completed
SH1358,P002,SQ048,P002_SEQ280_SH490,Low,48,2023-11-16,2023-12-01,Completed
SH1359,P002,SQ048,P002_SEQ280_SH500,Medium,272,2023-12-27,2024-01-16,Completed
SH1360,P002,SQ048,P002_SEQ280_SH510,Low,91,2024-01-07,2024-01-18,Completed
SH1361,P002,SQ048,P002_SEQ280_SH520,Medium,223,2023-11-17,2024-03-01,Completed
SH1362,P002,SQ048,P002_SEQ280_SH530,Medium,180,2024-01-10,2024-03-08,Completed
SH1363,P002,SQ048,P002_SEQ280_SH540,High,676,2024-01-11,2024-04-04,Completed
SH1364,P002,SQ048,P002_SEQ280_SH550,Low,91,2023-11-15,2024-02-22,Completed
SH1365,P002,SQ048,P002_SEQ280_SH560,Medium,164,2023-12-17,2024-02-20,Completed
SH1366,P002,SQ048,P002_SEQ280_SH570,Low,65,2024-01-18,2024-04-03,Completed
SH1367,P002,SQ048,P002_SEQ280_SH580,Medium,244,2024-01-09,2024-03-08,Completed
SH1368,P002,SQ048,P002_SEQ280_SH590,Low,103,2023-11-15,2023-11-29,Completed
SH1369,P002,SQ048,P002_SEQ280_SH600,Low,109,2023-12-08,2024-01-13,Completed
SH1370,P002,SQ048,P002_SEQ280_SH610,Low,68,2023-12-28,2024-01-22,Completed
SH1371,P002,SQ048,P002_SEQ280_SH620,Low,73,2023-12-10,2024-01-06,Completed
SH1372,P002,SQ048,P002_SEQ280_SH630,Low,72,2023-12-09,2024-01-26,Completed
SH1373,P002,SQ048,P002_SEQ280_SH640,Low,112,2023-12-12,2024-02-04,Completed
SH1374,P002,SQ048,P002_SEQ280_SH650,Low,119,2023-12-27,2024-04-02,Completed
SH1375,P002,SQ048,P002_SEQ280_SH660,Low,71,2023-11-17,2024-03-02,Completed
SH1376,P002,SQ048,P002_SEQ280_SH670,Medium,148,2023-11-14,2024-01-15,Completed
SH1377,P002,SQ048,P002_SEQ280_SH680,Medium,296,2023-12-31,2024-02-14,Completed
SH1378,P002,SQ048,P002_SEQ280_SH690,Low,117,2023-12-31,2024-02-24,Completed
SH1379,P002,SQ048,P002_SEQ280_SH700,Low,110,2024-01-10,2024-03-19,Completed
SH1380,P002,SQ048,P002_SEQ280_SH710,Medium,252,2023-12-07,2023-12-26,Completed
SH1381,P002,SQ048,P002_SEQ280_SH720,Low,54,2023-11-22,2024-03-18,Completed
SH1382,P002,SQ048,P002_SEQ280_SH730,Medium,164,2024-01-16,2024-02-13,Completed
SH1383,P002,SQ048,P002_SEQ280_SH740,Low,79,2024-01-07,2024-03-17,Completed
SH1384,P002,SQ048,P002_SEQ280_SH750,Medium,203,2023-12-23,2024-01-14,Completed
SH1385,P002,SQ048,P002_SEQ280_SH760,Low,48,2023-11-26,2023-12-11,Completed
SH1386,P002,SQ048,P002_SEQ280_SH770,Low,77,2023-12-11,2024-01-17,Completed
SH1387,P002,SQ048,P002_SEQ280_SH780,Low,106,2023-12-02,2024-02-13,Completed
SH1388,P002,SQ049,P002_SEQ290_SH010,High,686,2024-01-27,2024-02-15,Completed
SH1389,P002,SQ049,P002_SEQ290_SH020,Medium,140,2024-01-27,2024-02-19,Completed
SH1390,P002,SQ049,P002_SEQ290_SH030,Medium,274,2024-02-04,2024-03-29,Completed
SH1391,P002,SQ049,P002_SEQ290_SH040,Medium,269,2024-01-17,2024-03-17,Completed
SH1392,P002,SQ049,P002_SEQ290_SH050,Medium,156,2024-02-08,2024-02-15,Completed
SH1393,P002,SQ049,P002_SEQ290_SH060,Low,72,2024-02-13,2024-03-27,Completed
SH1394,P002,SQ049,P002_SEQ290_SH070,Low,70,2024-01-27,2024-02-04,Completed
SH1395,P002,SQ049,P002_SEQ290_SH080,Low,102,2024-01-22,2024-02-14,Completed
SH1396,P002,SQ049,P002_SEQ290_SH090,High,364,2024-01-22,2024-02-23,Completed
SH1397,P002,SQ049,P002_SEQ290_SH100,Medium,278,2024-02-10,2024-02-27,Completed
SH1398,P002,SQ049,P002_SEQ290_SH110,Low,107,2024-01-31,2024-03-17,Completed
SH1399,P002,SQ049,P002_SEQ290_SH120,Medium,209,2024-01-26,2024-03-29,Completed
SH1400,P002,SQ049,P002_SEQ290_SH130,Low,105,2024-01-27,2024-03-19,Completed
SH1401,P002,SQ049,P002_SEQ290_SH140,High,863,2024-02-04,2024-03-10,Completed
SH1402,P002,SQ049,P002_SEQ290_SH150,Low,45,2024-02-05,2024-03-29,Completed
SH1403,P002,SQ049,P002_SEQ290_SH160,Low,92,2024-02-19,2024-03-26,Completed
SH1404,P002,SQ049,P002_SEQ290_SH170,Low,61,2024-02-07,2024-03-11,Completed
SH1405,P002,SQ049,P002_SEQ290_SH180,Low,51,2024-01-30,2024-02-24,Completed
SH1406,P002,SQ049,P002_SEQ290_SH190,Low,81,2024-01-29,2024-02-19,Completed
SH1407,P002,SQ049,P002_SEQ290_SH200,Low,65,2024-02-05,2024-02-20,Completed
SH1408,P002,SQ049,P002_SEQ290_SH210,Low,64,2024-02-10,2024-02-16,Completed
SH1409,P002,SQ049,P002_SEQ290_SH220,Medium,143,2024-01-15,2024-01-20,Completed
SH1410,P002,SQ049,P002_SEQ290_SH230,Low,113,2024-01-30,2024-02-29,Completed
SH1411,P002,SQ049,P002_SEQ290_SH240,Medium,271,2024-01-20,2024-03-10,Completed
SH1412,P002,SQ049,P002_SEQ290_SH250,Medium,263,2024-01-27,2024-02-21,Completed
SH1413,P002,SQ049,P002_SEQ290_SH260,High,374,2024-02-05,2024-02-14,Completed
SH1414,P002,SQ049,P002_SEQ290_SH270,Low,73,2024-02-18,2024-02-27,Completed
SH1415,P002,SQ049,P002_SEQ290_SH280,High,611,2024-02-08,2024-03-20,Completed
SH1416,P002,SQ049,P002_SEQ290_SH290,Low,87,2024-01-27,2024-02-02,Completed
SH1417,P002,SQ049,P002_SEQ290_SH300,Low,79,2024-02-04,2024-02-28,Completed
SH1418,P002,SQ049,P002_SEQ290_SH310,Medium,296,2024-02-13,2024-02-23,Completed
SH1419,P002,SQ049,P002_SEQ290_SH320,Medium,285,2024-02-04,2024-03-27,Completed
SH1420,P002,SQ049,P002_SEQ290_SH330,Low,98,2024-02-03,2024-02-19,Completed
SH1421,P003,SQ050,P003_SEQ010_SH010,Medium,283,2025-12-07,2025-12-23,Completed
SH1422,P003,SQ050,P003_SEQ010_SH020,High,850,2025-12-24,2026-02-23,Completed
SH1423,P003,SQ050,P003_SEQ010_SH030,High,392,2025-12-25,2026-02-14,Completed
SH1424,P003,SQ050,P003_SEQ010_SH040,High,643,2025-11-18,2026-01-12,Completed
SH1425,P003,SQ050,P003_SEQ010_SH050,Medium,216,2025-11-30,2025-12-07,Completed
SH1426,P003,SQ050,P003_SEQ010_SH060,Low,42,2025-12-02,2025-12-21,Completed
SH1427,P003,SQ050,P003_SEQ010_SH070,Low,52,2025-12-31,2026-01-27,Completed
SH1428,P003,SQ050,P003_SEQ010_SH080,Low,69,2025-12-25,2026-02-03,Completed
SH1429,P003,SQ050,P003_SEQ010_SH090,Medium,151,2025-11-16,2025-12-10,Completed
SH1430,P003,SQ050,P003_SEQ010_SH100,High,630,2025-12-26,2026-01-26,Completed
SH1431,P003,SQ050,P003_SEQ010_SH110,Medium,239,2025-12-18,2026-01-31,Completed
SH1432,P003,SQ050,P003_SEQ010_SH120,Low,97,2025-11-28,2026-01-02,Completed
SH1433,P003,SQ050,P003_SEQ010_SH130,Medium,170,2025-12-21,2026-02-03,Completed
SH1434,P003,SQ050,P003_SEQ010_SH140,Medium,173,2025-12-15,2026-01-18,Completed
SH1435,P003,SQ050,P003_SEQ010_SH150,High,880,2025-12-22,2026-02-04,Completed
SH1436,P003,SQ050,P003_SEQ010_SH160,High,406,2025-11-20,2026-01-01,Completed
SH1437,P003,SQ050,P003_SEQ010_SH170,Medium,225,2025-12-18,2025-12-28,Completed
SH1438,P003,SQ050,P003_SEQ010_SH180,Medium,226,2025-12-13,2025-12-30,Completed
SH1439,P003,SQ050,P003_SEQ010_SH190,High,469,2025-12-26,2026-01-23,Completed
